,SA2,rent,bedroom,baths,parking,Latitude,Longitude,school_dis,station_dis,cbd_dis
3116,213031347,550.0,4,3,2,-37.7809891,144.8551852,649.9,2927.7,11535.0
3117,213031347,455.0,3,1,1,-37.7779179,144.88469,530.0,4460.9,11535.0
3118,213031347,350.0,2,1,1,-37.7894492,144.8657518,591.1,1344.5,11535.0
3119,213031347,420.0,3,1,4,-37.78023779999999,144.8833724,551.7,4282.8,11535.0
3120,213031347,480.0,3,3,1,-37.7885221,144.864685,426.2,1299.4,11535.0
3121,213031347,520.0,4,3,2,-37.7919356,144.8468569,1117.1,1723.5,11535.0
3122,213031347,650.0,3,2,2,-37.7891741,144.8772048,482.2,3552.5,11535.0
3123,213031347,330.0,2,1,6,-37.7887787,144.849338,557.1,2201.0,11535.0
3124,213031347,450.0,2,2,3,-37.7892929,144.8826417,1040.4,3794.6,11535.0
3125,213031348,260.0,1,1,1,-37.7877905,144.8909805,658.9,2179.8,7309.0
3126,213031348,750.0,3,1,2,-37.7997551,144.8888312,457.6,625.3,7309.0
3127,213031348,525.0,2,2,1,-37.7958557,144.8857364,129.9,2100.6,7309.0
3128,213031348,390.0,2,1,1,-37.7895965,144.890873,554.2,2030.3,7309.0
3129,213031348,520.0,2,2,1,-37.80033230000001,144.9096597,610.5,825.4,7309.0
3130,213031348,485.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3131,213031348,520.0,3,1,4,-37.79246699999999,144.8826417,659.2,2780.5,7309.0
3132,213031348,490.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3133,213031348,260.0,2,1,1,-37.8088167,144.9021078,681.0,1250.5,7309.0
3134,213031348,310.0,2,1,1,-37.7889858,144.8933662,361.2,2275.2,7309.0
3135,213031348,360.0,1,1,1,-37.799714,144.8811589,739.9,2355.0,7309.0
3136,213031348,360.0,3,1,1,-37.7903851,144.8914748,274.0,1906.0,7309.0
3137,213031348,390.0,2,1,1,-37.8013517,144.8908893,593.0,200.9,7309.0
3138,213031348,485.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3139,213031348,340.0,2,1,1,-37.797652,144.890915,337.6,821.1,7309.0
3140,213031348,520.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3141,213031348,300.0,2,1,1,-37.7878018,144.8913888,598.4,2247.6,7309.0
3142,213031348,450.0,2,2,1,-37.8002864,144.9081896,307.5,522.4,7309.0
3143,213031348,400.0,1,1,1,-37.7992633,144.9096812,559.6,774.5,7309.0
3144,213031348,485.0,2,2,1,-37.7997306,144.9098463,541.9,756.8,7309.0
3145,213031348,400.0,1,1,1,-37.7992633,144.9096812,559.6,774.5,7309.0
3146,213031348,355.0,1,1,1,-37.793536,144.8900133,740.3,1364.4,7309.0
3147,213031348,475.0,2,2,1,-37.8013517,144.8908893,593.0,200.9,7309.0
3148,213031348,630.0,3,1,3,-37.7946395,144.8898521,757.3,1240.9,7309.0
3149,213031348,325.0,2,1,1,-37.7969521,144.8950642,644.2,956.3,7309.0
3150,213031348,320.0,2,1,1,-37.7883029,144.8904675,596.0,2116.8,7309.0
3151,213031348,520.0,2,2,1,-37.79126,144.8906151,671.6,1875.2,7309.0
3152,213031348,350.0,2,1,1,-37.7899955,144.892313,236.2,2059.7,7309.0
3153,213031348,560.0,5,2,2,-37.7942249,144.8893041,622.8,1388.4,7309.0
3154,213031348,480.0,4,1,2,-37.7886988,144.886897,632.6,2803.0,7309.0
3155,213031348,500.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3156,213031348,440.0,3,1,3,-37.793688,144.8850487,277.2,2395.6,7309.0
3157,213031348,85000.0,2,3,6,-37.7958415,144.9060052,1046.5,731.7,7309.0
3158,213031348,300.0,2,1,1,-37.7880067,144.8919906,583.9,2233.1,7309.0
3159,213031348,450.0,3,1,1,-37.7910313,144.884318,454.6,2825.3,7309.0
3160,213031348,490.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3161,213031348,490.0,2,2,1,-37.7992138,144.9099061,568.1,782.9,7309.0
3162,213031349,580.0,3,2,2,-37.7723305,144.8818692,1212.8,5387.1,9933.4
3163,213031349,425.0,2,1,2,-37.769586,144.8878856,167.6,4575.0,9933.4
3164,213031349,380.0,2,1,1,-37.7808852,144.8933662,851.5,2992.9,9933.4
3165,213031349,495.0,3,2,2,-37.7742721,144.879891,1390.8,5321.7,9933.4
3166,213031349,725.0,5,3,2,-37.7690588,144.8903572,248.8,4224.5,9933.4
3167,213031349,450.0,3,1,1,-37.7839363,144.8897339,658.4,2655.2,9933.4
3168,213031349,480.0,2,2,1,-37.7848802,144.8997872,1264.8,3327.3,9933.4
3169,213031349,520.0,2,1,1,-37.7816163,144.8906366,482.2,2833.0,9933.4
3170,213031349,490.0,2,2,2,-37.7864963,144.9008462,714.8,2520.9,9933.4
3171,213031349,330.0,2,1,1,-37.7667503,144.8878641,336.7,4571.6,9933.4
3172,213031349,480.0,2,1,2,-37.7751595,144.8928395,1516.2,3753.4,9933.4
3173,213031349,420.0,3,2,1,-37.772462,144.880029,1304.1,5515.3,9933.4
3174,213031349,310.0,1,1,1,-37.7737409,144.8816532,1235.2,5232.8,9933.4
3175,213031349,470.0,2,2,1,-37.7808118,144.8929363,867.2,3008.5,9933.4
3176,213031349,400.0,2,1,1,-37.77282659999999,144.8934145,560.9,3172.9,9933.4
3177,213031349,700.0,4,2,2,-37.7630967,144.8875847,707.8,5168.0,9933.4
3178,213031349,415.0,2,1,1,-37.7836643,144.8926529,908.5,2702.9,9933.4
3179,213031349,360.0,1,1,1,-37.7737409,144.8816532,1235.2,5232.8,9933.4
3180,213031349,550.0,4,1,2,-37.7813471,144.8874343,277.4,3775.9,9933.4
3181,213031349,370.0,2,1,2,-37.7731993,144.8800917,1285.1,5380.2,9933.4
3182,213031349,320.0,2,1,1,-37.76801270000001,144.8971491,1016.9,2752.8,9933.4
3183,213031349,480.0,2,2,1,-37.7700925,144.8825128,878.9,5644.9,9933.4
3184,213031349,630.0,4,2,1,-37.7857573,144.8860803,443.5,3355.1,9933.4
3185,213031350,695.0,3,2,2,-37.804392,144.8926999,635.3,483.3,7916.0
3186,213031350,250.0,1,1,1,-37.81003,144.8787305,618.2,1636.1,7916.0
3187,213031350,700.0,3,1,1,-37.8047434,144.8869829,1644.7,1136.1,7916.0
3188,213031350,550.0,2,1,1,-37.8076647,144.8771403,1242.5,1199.9,7916.0
3189,213031350,550.0,2,1,1,-37.8088676,144.8891321,876.2,1545.5,7916.0
3190,213031350,715.0,4,2,2,-37.805108,144.8937316,401.3,727.8,7916.0
3191,213031350,620.0,4,3,1,-37.8054713,144.8922271,764.7,542.2,7916.0
3192,213031351,545.0,3,1,1,-37.8083951,144.8736332,1076.6,1422.2,9636.6
3193,213031351,590.0,3,2,3,-37.7932407,144.8699203,1010.6,1409.3,9636.6
3194,213031351,500.0,3,2,2,-37.808521,144.8662501,985.8,2217.6,9636.6
3195,213031351,500.0,3,1,2,-37.7942446,144.8801489,637.2,2699.7,9636.6
3196,213031351,300.0,2,1,1,-37.8092299,144.8692204,967.5,2208.4,9636.6
3197,213031351,350.0,2,1,1,-37.7981433,144.8699633,774.0,1357.9,9636.6
3198,213031351,440.0,3,1,1,-37.7932333,144.8697914,999.3,1398.0,9636.6
3199,213031351,520.0,2,3,1,-37.8095327,144.8663535,847.2,2078.9,9636.6
3200,213031351,360.0,2,2,1,-37.7910423,144.863823,604.9,1011.2,9636.6
3201,213031351,420.0,3,1,2,-37.7931891,144.875765,205.7,3023.3,9636.6
3202,213031351,460.0,2,2,1,-37.80026720000001,144.8650643,1205.8,356.5,9636.6
3203,213031351,320.0,2,1,1,-37.7977223,144.8658378,1207.0,567.2,9636.6
3204,213031351,420.0,2,1,1,-37.8108846,144.8682873,533.2,2143.3,9636.6
3205,213031351,310.0,2,1,1,-37.7978907,144.8784297,582.1,2427.7,9636.6
3206,213031351,450.0,3,1,1,-37.7972513,144.8677634,975.3,1029.3,9636.6
3207,213031352,560.0,3,2,1,-37.8139449,144.8713814,1057.2,2700.1,9674.9
3208,213031352,370.0,2,1,2,-37.82158380000001,144.8905936,966.4,936.1,9674.9
3209,213031352,560.0,3,2,2,-37.815856,144.865394,1287.8,2598.2,9674.9
3210,213031352,325.0,2,1,2,-37.8128695,144.8689748,751.7,2394.6,9674.9
3211,213031352,545.0,3,2,2,-37.818265,144.8731434,404.8,2517.2,9674.9
3212,213031352,695.0,3,2,1,-37.815458,144.8918832,1202.7,230.1,9674.9
3213,213031352,695.0,3,3,2,-37.81733699999999,144.8665683,1004.3,2870.8,9674.9
3214,213031352,550.0,3,2,1,-37.819407,144.878188,400.2,1928.3,9674.9
3215,213031352,525.0,2,1,1,-37.8167601,144.8887453,895.7,597.4,9674.9
3216,213031352,630.0,3,1,2,-37.8199287,144.8911954,1469.7,779.1,9674.9
3217,213031352,625.0,3,1,1,-37.8144676,144.8808365,644.9,1414.7,9674.9
3218,213031352,445.0,2,1,1,-37.8160758,144.8964828,1265.2,595.4,9674.9
3219,213031352,500.0,3,3,1,-37.8131383,144.8848048,277.9,1253.8,9674.9
3220,213031352,600.0,2,2,1,-37.8210361,144.8870044,629.7,1229.8,9674.9
3221,213031352,480.0,2,1,2,-37.822009,144.882126,595.2,1414.3,9674.9
3222,213031352,650.0,3,2,2,-37.821504,144.891792,1715.3,1023.3,9674.9
3223,213031352,600.0,3,1,1,-37.8199195,144.889562,1511.8,821.1,9674.9
3224,213031352,600.0,3,1,1,-37.818449,144.893776,1319.8,629.5,9674.9
3225,213031352,490.0,2,1,1,-37.8171671,144.8651073,1094.3,3127.8,9674.9
3226,213031352,535.0,2,2,1,-37.8199775,144.895623,1720.7,1039.0,9674.9
3227,213041353,400.0,3,1,2,-37.6614052,144.4383818,1346.1,3461.0,61101.3
3228,213041353,415.0,4,2,2,-37.6876628,144.4165737,2346.8,2209.2,61101.3
3229,213041353,430.0,3,2,2,-37.6676363,144.439023,776.9,2689.3,61101.3
3230,213041353,420.0,4,2,2,-37.6801936,144.4371634,1060.8,1355.9,61101.3
3231,213041353,380.0,3,1,2,-37.6625601,144.4669648,4951.9,6434.7,61101.3
3232,213041353,350.0,3,1,2,-37.6843354,144.4278234,907.3,1296.7,61101.3
3233,213041353,360.0,3,1,1,-37.6618994,144.4338077,1305.6,3711.8,61101.3
3234,213041353,420.0,3,2,1,-37.6873736,144.4173518,2344.2,2206.6,61101.3
3235,213041353,400.0,4,2,2,-37.6528919,144.4200871,650.4,5254.3,61101.3
3236,213041358,330.0,3,1,2,-37.6736544,144.5658751,635.4,4987.6,48656.4
3237,213041358,350.0,3,2,1,-37.6539406,144.5664317,3385.0,7434.0,48656.4
3238,213041358,455.0,4,2,2,-37.6667281,144.5359732,766.3,9604.1,48656.4
3239,213041358,430.0,4,2,2,-37.6652157,144.5406814,252.7,7789.0,48656.4
3240,213041358,380.0,3,2,1,-37.6661572,144.5475945,592.1,7159.5,48656.4
3241,213041358,420.0,4,2,2,-37.6655345,144.5439346,275.9,7500.7,48656.4
3242,213041358,345.0,3,2,1,-37.667112,144.5637683,1942.0,5991.0,48656.4
3243,213041358,430.0,4,2,4,-37.6650042,144.5540372,1962.0,7067.2,48656.4
3244,213041358,400.0,4,2,2,-37.6560525,144.5708205,2948.5,6997.5,48656.4
3245,213041359,420.0,4,2,2,-37.7174767,144.6360455,8639.1,11779.8,38434.8
3246,213041359,400.0,4,2,2,-37.7199524,144.6331433,8761.3,11902.0,38434.8
3247,213041359,2.0,4,2,2,-37.7460478,144.6176783,6368.3,5816.9,38434.8
3248,213041359,370.0,3,1,2,-37.7347892,144.6683564,637.0,3066.3,38434.8
3249,213041359,410.0,4,2,2,-37.734347,144.6499434,350.0,350.0,38434.8
3250,213041359,450.0,4,2,2,-37.7384415,144.6526807,4461.3,6384.6,38434.8
3251,213041359,440.0,4,2,2,-37.7386036,144.654411,4445.3,6368.6,38434.8
3252,213041359,440.0,4,2,2,-37.7157469,144.6748289,1988.0,3747.5,38434.8
3253,213041359,460.0,4,2,2,-37.7410334,144.7012061,4059.2,5698.7,38434.8
3254,213041359,400.0,4,2,2,-37.7359644,144.6553131,4802.8,6726.1,38434.8
3255,213041359,430.0,4,2,2,-37.7217674,144.6350959,9086.7,12227.4,38434.8
3256,213041359,430.0,4,2,2,-37.7410334,144.7012061,4059.2,5698.7,38434.8
3257,213041359,430.0,4,2,2,-37.7586923,144.6945564,5739.4,8424.6,38434.8
3258,213041359,410.0,4,2,2,-37.7341559,144.6668051,484.0,1682.7,38434.8
3259,213041359,420.0,4,2,2,-37.7386036,144.654411,4445.3,6368.6,38434.8
3260,213041359,430.0,4,2,2,-37.7480827,144.6798126,3165.5,5088.9,38434.8
3261,213041359,400.0,4,2,2,-37.7086099,144.6241692,10287.8,4952.3,38434.8
3262,213041359,460.0,4,2,2,-37.7410334,144.7012061,4059.2,5698.7,38434.8
3263,213041359,440.0,4,2,2,-37.766668,144.6875945,6920.7,9605.9,38434.8
3264,213041359,440.0,4,2,2,-37.7087377,144.6274219,10665.0,5329.6,38434.8
3265,213041359,425.0,3,2,2,-37.7210839,144.6663415,191.6,2645.3,38434.8
3266,213041359,500.0,4,2,2,-37.7348182,144.7023044,5038.6,6557.9,38434.8
3267,213041359,450.0,3,2,2,-37.7216916,144.6787054,1498.1,4507.1,38434.8
3268,213041359,400.0,3,2,1,-37.7410334,144.7012061,4059.2,5698.7,38434.8
3269,213041359,360.0,3,1,1,-37.7334636,144.6489065,350.0,350.0,38434.8
3270,213041359,360.0,3,2,1,-37.7354391,144.6599891,267.7,1466.4,38434.8
3271,213041359,430.0,3,2,1,-37.7196498,144.6730772,912.2,3607.5,38434.8
3272,213041359,420.0,3,2,2,-37.7109819,144.6227981,10651.9,5036.5,38434.8
3273,213041360,430.0,3,2,2,-37.7045068,144.7354755,1436.3,5789.8,33195.4
3274,213041360,430.0,4,2,2,-37.7164875,144.7462883,1115.8,6234.8,33195.4
3275,213041462,450.0,3,2,2,-37.7375044,144.7492921,672.7,5066.4,31779.2
3276,213041462,510.0,4,2,2,-37.7322409,144.7544847,574.0,6069.3,31779.2
3277,213041462,460.0,4,3,2,-37.7266957,144.7617376,849.2,4885.5,31779.2
3278,213041463,470.0,3,2,2,-37.7411319,144.7277101,1585.5,3959.3,29468.7
3279,213041463,450.0,3,2,2,-37.7481515,144.7294691,862.3,3236.1,29468.7
3280,213041463,600.0,4,2,2,-37.7517562,144.7289757,1261.5,2965.5,29468.7
3281,213041463,380.0,2,1,2,-37.724442,144.739495,906.3,6885.9,29468.7
3282,213041463,500.0,5,2,2,-37.725495,144.739616,872.9,5252.4,29468.7
3283,213041463,450.0,3,1,2,-37.74238740000001,144.728182,1504.7,3878.5,29468.7
3284,213041463,440.0,3,2,2,-37.7405715,144.7408818,1367.8,3590.2,29468.7
3285,213041463,440.0,3,2,2,-37.7475761,144.7267234,1257.6,3631.4,29468.7
3286,213041463,520.0,4,2,2,-37.7303934,144.7473504,903.8,5116.0,29468.7
3287,213041463,420.0,3,2,2,-37.7403764,144.745001,1757.0,4047.3,29468.7
3288,213041463,420.0,2,2,1,-37.7291692,144.7471036,1090.9,5303.1,29468.7
3289,213041463,460.0,3,2,2,-37.7418455,144.7272382,1923.9,4297.7,29468.7
3290,213041463,440.0,3,2,2,-37.7370422,144.7480477,2064.7,4960.3,29468.7
3291,213041571,360.0,3,2,1,-37.6949975,144.5420298,2264.4,3703.4,47744.0
3292,213041571,410.0,4,2,2,-37.698686,144.5431714,2536.5,3403.7,47744.0
3293,213041571,380.0,3,2,2,-37.6889942,144.5423722,2243.8,4403.5,47744.0
3294,213041571,425.0,3,2,2,-37.6988609,144.5586394,3152.6,1915.6,47744.0
3295,213041571,370.0,3,2,2,-37.690871,144.5542726,2653.5,3247.4,47744.0
3296,213041572,435.0,4,2,2,-37.7096854,144.5914532,6742.1,2367.0,44710.1
3297,213041572,400.0,4,2,2,-37.7345224,144.6060469,8838.9,5434.3,44710.1
3298,213041572,350.0,3,2,2,-37.7131394,144.5881504,6121.7,2015.9,44710.1
3299,213041572,420.0,4,2,2,-37.7340624,144.602086,9142.7,5738.1,44710.1
3300,213041572,350.0,4,2,2,-37.7357691,144.6078625,8471.3,5066.7,44710.1
3301,213041572,440.0,4,2,2,-37.7253862,144.5926414,8491.2,2383.7,44710.1
3302,213041572,410.0,4,2,2,-37.7206263,144.5985508,8006.3,1898.8,44710.1
3303,213041572,400.0,4,2,2,-37.7128223,144.5827894,6390.8,3424.5,44710.1
3304,213041572,390.0,4,2,2,-37.7359108,144.6061111,8583.9,5179.3,44710.1
3305,213041572,415.0,4,2,2,-37.7241011,144.5908485,8246.4,2139.0,44710.1
3306,213041572,380.0,3,2,1,-37.7344573,144.6064828,8876.0,5471.5,44710.1
3307,213041572,375.0,3,2,2,-37.7102472,144.5860013,6234.9,3268.5,44710.1
3308,213041572,420.0,4,2,2,-37.7228465,144.5949809,8222.4,2115.0,44710.1
3309,213041573,450.0,4,2,2,-37.7819706,144.5486809,16820.9,12076.5,350.0
3310,213041573,420.0,4,2,2,-37.763252,144.5457846,14562.2,9817.9,350.0
3311,213041573,395.0,4,2,2,-37.763252,144.5457846,14562.2,9817.9,350.0
3312,213041574,420.0,3,2,2,-37.7214345,144.7162502,3604.5,9915.4,39594.3
3313,213041574,590.0,5,3,2,-37.69185909999999,144.6597268,4188.0,4543.4,39594.3
3314,213041574,420.0,3,2,2,-37.7214345,144.7162502,3604.5,9915.4,39594.3
3315,213041574,480.0,4,2,2,-37.7300203,144.7079351,5203.4,7422.4,39594.3
3316,213041574,460.0,5,2,2,-37.7097302,144.7268092,1803.6,6238.1,39594.3
3317,213041574,430.0,3,2,2,-37.7139859,144.701089,5366.6,6263.6,39594.3
3318,213041574,420.0,4,2,1,-37.7155255,144.7225409,2364.5,7549.0,39594.3
3319,213041574,410.0,3,2,2,-37.7200685,144.7187211,3404.9,9715.7,39594.3
3320,213041575,400.0,3,1,3,-37.6962372,144.7502362,1728.2,3373.3,28072.6
3321,213041575,450.0,4,2,2,-37.6999836,144.7475328,1281.4,4285.8,28072.6
3322,213041575,500.0,4,2,2,-37.6868471,144.7379855,3699.5,4764.8,28072.6
3323,213041575,500.0,4,2,2,-37.6894935,144.7383073,4039.3,5104.6,28072.6
3324,213041575,650.0,4,2,2,-37.6911431,144.7504937,2131.5,3196.8,28072.6
3325,213041575,390.0,3,2,2,-37.703185,144.7440899,1850.3,5242.0,28072.6
3326,213041576,82.83333333333333,3,2,1,-37.6682239,144.5763658,1811.5,5860.5,49878.8
3327,213041576,340.0,3,2,1,-37.6709473,144.577641,1937.2,5131.3,49878.8
3328,213041577,2.0,4,2,2,-37.6845739,144.5881606,2541.1,3635.2,42589.9
3329,213041577,330.0,3,1,1,-37.6881525,144.5774927,1928.8,2255.5,42589.9
3330,213041577,350.0,3,1,2,-37.68475,144.5699428,670.7,3678.0,42589.9
3331,213041577,430.0,3,2,2,-37.6819359,144.5788709,1713.9,3019.7,42589.9
3332,213041577,350.0,3,2,1,-37.6756884,144.5905411,2503.1,4923.2,42589.9
3333,213041577,420.0,3,2,1,-37.6819359,144.5788709,1713.9,3019.7,42589.9
3334,213041578,410.0,4,2,2,-37.7183705,144.5541629,6805.9,3106.9,48558.8
3335,213041578,375.0,4,2,2,-37.7069009,144.5605257,3094.1,1532.5,48558.8
3336,213041578,420.0,5,2,4,-37.6952079,144.5746059,2625.8,1582.8,48558.8
3337,213041578,79.33333333333333,3,1,2,-37.7095037,144.576323,4177.0,1210.7,48558.8
3338,213041578,410.0,4,2,2,-37.7134967,144.5583982,5931.4,2232.3,48558.8
3339,213041578,340.0,3,1,2,-37.7087369,144.5646762,3281.6,1360.5,48558.8
3340,213041578,390.0,4,2,2,-37.7192319,144.5529965,6986.6,3287.5,48558.8
3341,213041578,400.0,4,2,2,-37.7192871,144.5575465,6518.8,2819.7,48558.8
3342,213041578,460.0,4,2,2,-37.7309665,144.574155,6617.9,3651.6,48558.8
3343,213041578,390.0,4,2,2,-37.7256696,144.571812,6357.7,3391.4,48558.8
3344,213041578,410.0,4,2,2,-37.7311966,144.5739892,6643.3,3676.9,48558.8
3345,213041578,420.0,4,2,4,-37.7102198,144.5787211,4513.7,1547.4,48558.8
3346,213041578,350.0,3,2,2,-37.7247012,144.5715291,6424.1,3457.8,48558.8
3347,213041578,315.0,2,1,1,-37.7046063,144.5773419,3604.4,711.7,48558.8
3348,213041578,395.0,4,2,2,-37.7103966,144.5534164,5723.2,2383.6,48558.8
3349,213041578,340.0,4,2,2,-37.7165286,144.5554878,6931.8,3232.7,48558.8
3350,213041578,400.0,4,2,2,-37.711445,144.5572045,5629.8,1930.8,48558.8
3351,213051361,440.0,3,2,4,-37.8550433,144.7058764,2140.6,4091.0,29978.8
3352,213051361,470.0,3,2,1,-37.8634186,144.7053045,1196.8,2367.7,29978.8
3353,213051361,370.0,3,1,2,-37.8607893,144.6846487,1342.8,4040.2,29978.8
3354,213051361,400.0,3,2,1,-37.8753376,144.7078493,685.5,1698.7,29978.8
3355,213051361,400.0,3,2,1,-37.857627,144.678496,312.3,4767.8,29978.8
3356,213051361,360.0,3,2,1,-37.8707374,144.7078064,315.3,1893.8,29978.8
3357,213051362,330.0,3,1,1,-37.8789592,144.6935149,1178.8,1858.6,29621.0
3358,213051362,330.0,3,1,1,-37.8686191,144.6805324,754.9,3691.3,29621.0
3359,213051362,440.0,4,2,1,-37.8675334,144.6746157,96.9,4221.3,29621.0
3360,213051362,320.0,3,2,2,-37.888831,144.6818616,1292.4,2631.2,29621.0
3361,213051362,330.0,2,1,1,-37.8701284,144.6926674,396.2,2140.2,29621.0
3362,213051362,405.0,4,2,2,-37.8853699,144.6915953,447.2,1339.9,29621.0
3363,213051362,300.0,2,1,1,-37.8755183,144.7015875,882.7,955.6,29621.0
3364,213051362,330.0,3,2,2,-37.8697495,144.690609,1038.5,2169.9,29621.0
3365,213051362,440.0,4,2,1,-37.8704773,144.670157,1102.1,4685.8,29621.0
3366,213051363,310.0,2,1,2,-37.8610222,144.7763886,1645.4,455.8,19513.6
3367,213051363,460.0,3,3,2,-37.8520906,144.7727611,628.4,2126.1,19513.6
3368,213051363,375.0,2,1,1,-37.8664039,144.7426398,3743.5,784.2,19513.6
3369,213051363,435.0,3,2,2,-37.86035,144.7428126,4418.3,1835.1,19513.6
3370,213051363,420.0,3,2,2,-37.861925,144.7420609,4431.0,1847.8,19513.6
3371,213051363,300.0,3,1,1,-37.861835,144.7734414,1110.5,465.1,19513.6
3372,213051363,500.0,4,2,2,-37.8561618,144.7448294,4738.8,2155.7,19513.6
3373,213051363,350.0,2,1,1,-37.8659604,144.7674253,2510.0,2127.1,19513.6
3374,213051363,360.0,3,1,2,-37.8646,144.773627,1304.3,2624.2,19513.6
3375,213051363,450.0,3,2,2,-37.85522539999999,144.7760308,256.2,2031.7,19513.6
3376,213051363,360.0,2,1,1,-37.8636234,144.7759879,1027.3,2723.8,19513.6
3377,213051363,330.0,3,1,1,-37.8541328,144.7733694,393.7,1949.0,19513.6
3378,213051363,440.0,3,2,2,-37.8623428,144.7514514,3989.7,1406.5,19513.6
3379,213051363,370.0,2,1,1,-37.8662889,144.7430915,3832.2,872.9,19513.6
3380,213051363,380.0,2,1,1,-37.8624491,144.7676606,1011.1,899.3,19513.6
3381,213051363,470.0,4,2,2,-37.8632145,144.7507512,4054.3,1471.1,19513.6
3382,213051363,440.0,3,2,1,-37.8628597,144.7692595,869.5,741.9,19513.6
3383,213051363,330.0,3,1,1,-37.8512148,144.7721334,806.2,2206.7,19513.6
3384,213051363,340.0,4,1,2,-37.8615728,144.7706867,762.5,623.5,19513.6
3385,213051363,420.0,3,2,2,-37.852183,144.7769322,164.4,2193.8,19513.6
3386,213051368,420.0,2,2,1,-37.907413,144.6572967,175.9,2153.4,350.0
3387,213051368,420.0,4,2,2,-37.89209510000001,144.7105168,3156.9,5443.1,350.0
3388,213051368,440.0,2,2,2,-37.9650429,144.706584,2383.3,11329.1,350.0
3389,213051368,350.0,3,2,2,-37.9141621,144.6705857,1196.2,4495.2,350.0
3390,213051368,415.0,4,3,2,-37.8796545,144.71818,8183.2,6804.5,350.0
3391,213051368,525.0,4,2,2,-37.895915,144.7119884,2674.2,4960.5,350.0
3392,213051368,400.0,2,2,2,-37.9446946,144.689209,789.1,8317.3,350.0
3393,213051368,300.0,1,1,1,-37.89848540000001,144.6649575,1122.3,1983.8,350.0
3394,213051368,280.0,2,1,3,-37.9488896,144.7066694,1490.1,9887.3,350.0
3395,213051368,370.0,3,1,2,-37.8952181,144.6765364,1790.0,2177.3,350.0
3396,213051368,450.0,4,2,2,-37.8846643,144.715068,8196.5,6817.8,350.0
3397,213051368,340.0,1,1,1,-37.9650429,144.706584,2383.3,11329.1,350.0
3398,213051368,280.0,2,1,2,-37.9058967,144.6630407,710.1,2288.7,350.0
3399,213051368,500.0,4,2,2,-37.96320920000001,144.7053188,2551.4,11497.2,350.0
3400,213051368,600.0,4,3,2,-37.9144117,144.6571895,923.5,3155.7,350.0
3401,213051368,480.0,4,2,2,-37.910701,144.6766522,1089.3,3805.3,350.0
3402,213051368,420.0,4,2,2,-37.8997995,144.6641401,793.3,1878.2,350.0
3403,213051368,440.0,4,2,2,-37.8859235,144.7117334,3586.6,5872.9,350.0
3404,213051368,395.0,4,2,2,-37.8862958,144.7157765,7194.0,5815.3,350.0
3405,213051368,410.0,4,2,2,-37.8828364,144.7125245,8237.9,6859.2,350.0
3406,213051368,410.0,3,2,2,-37.8839095,144.7143259,7974.4,6595.7,350.0
3407,213051368,490.0,4,2,3,-37.9023538,144.6661701,555.1,1851.0,350.0
3408,213051464,420.0,4,2,2,-37.9128566,144.7737987,1443.9,7080.8,29952.2
3409,213051464,2.0,4,2,2,-37.9086372,144.7522315,1459.3,6272.2,29952.2
3410,213051464,500.0,4,2,2,-37.9147843,144.787407,2988.0,10004.6,29952.2
3411,213051464,590.0,4,2,2,-37.8873438,144.7719958,9645.0,6220.2,29952.2
3412,213051464,430.0,4,2,2,-37.8992797,144.7583257,3020.2,5288.7,29952.2
3413,213051464,470.0,4,2,2,-37.9046403,144.7627677,1078.5,6209.4,29952.2
3414,213051464,420.0,4,2,2,-37.9057243,144.7740133,2088.5,7725.4,29952.2
3415,213051464,600.0,4,2,2,-37.912297,144.7786493,2053.4,9070.0,29952.2
3416,213051464,450.0,4,2,2,-37.9070505,144.7784643,2128.5,9145.0,29952.2
3417,213051464,400.0,4,2,2,-37.9074451,144.7591625,1245.4,6340.5,29952.2
3418,213051464,475.0,4,2,2,-37.9056889,144.7596132,1463.4,6151.7,29952.2
3419,213051464,500.0,3,2,2,-37.9102973,144.7717705,1507.4,7144.3,29952.2
3420,213051466,500.0,4,2,2,-37.9078925,144.7308419,1306.4,6946.6,29076.6
3421,213051466,490.0,4,2,2,-37.9104736,144.7471386,887.5,6514.4,29076.6
3422,213051466,430.0,3,2,2,-37.9002294,144.7452156,1179.2,5629.0,29076.6
3423,213051466,460.0,4,2,2,-37.9099865,144.741984,296.1,6395.7,29076.6
3424,213051466,400.0,4,2,2,-37.9042636,144.7226885,806.3,5751.6,29076.6
3425,213051466,450.0,4,2,2,-37.9001396,144.7330085,807.9,5540.5,29076.6
3426,213051466,420.0,4,2,2,-37.9034616,144.7412679,669.9,5542.8,29076.6
3427,213051466,420.0,4,2,2,-37.9036728,144.7330729,664.2,5841.4,29076.6
3428,213051466,500.0,4,2,2,-37.9096666,144.7385648,454.9,6189.6,29076.6
3429,213051466,630.0,4,2,2,-37.9083689,144.7419974,96.5,6196.0,29076.6
3430,213051466,500.0,4,2,2,-37.904614,144.7483481,1054.5,5895.1,29076.6
