,id,Annotations,Name,Parent,Description
3001,q,,not available,,
3002,r,,revised,,
3003,s,,not currently available due to break in time series,,
3004,t,,not yet available,,
3005,u,,not applicable,,
3006,v,,"not available for publication but included in totals where applicable, unless otherwise indicated",,
3007,w,,estimate is subject to sampling variability too high for most practical purposes,,
3008,x,,estimate has a relative standard error of 10% to less than 25% and should be used with caution,,
3009,y,,estimate has a relative standard error between 25% and 50% and should be used with caution,,
3010,z,,estimate has a relative standard error greater than 50% and is considered too unreliable for general use,,
3011,AUS,,Australia,,
3012,STE,,States and Territories,,
3013,SA4,,Statistical Area Level 4,,
3014,SA3,,Statistical Area Level 3,,
3015,SA2,,Statistical Area Level 2,,
3016,SA1,,Statistical Area Level 1,,
3017,RA,,Remoteness Area,,
3018,SOS,,Section of State,,
3019,SOSR,,Section of State Ranges,,
3020,UC,,Urban Centres,,
3021,UL,,Urban Locations,,
3022,IREG,,Indigenous Regions,,
3023,IARE,,Indigenous Areas,,
3024,ILOC,,Indigenous Locations,,
3025,GCCSA,,Greater Capital City Statistical Areas,,
3026,SUA,,Significant Urban Areas,,
3027,SLA,,2011 Statistical Local Areas,,
3028,DZN,,Destination Zones,,
3029,CED,,Commonwealth Electoral Divisions,,
3030,SED,,State Electoral Divisions,,
3031,LGA,,Local Government Areas,,
3032,LGA2011,,Local Government Areas (2011),,
3033,LGA2012,,Local Government Areas (2012),,
3034,LGA2013,,Local Government Areas (2013),,
3035,LGA2014,,Local Government Areas (2014),,
3036,LGA2015,,Local Government Areas (2015),,
3037,LGA2016,,Local Government Areas (2016),,
3038,LGA2017,,Local Government Areas (2017),,
3039,LGA2018,,Local Government Areas (2018),,
3040,LGA2019,,Local Government Areas (2019),,
3041,LGA2020,,Local Government Areas (2020),,
3042,LGA2021,,Local Government Areas (2021),,
3043,LGA2022,,Local Government Areas (2022),,
3044,LGA2023,,Local Government Areas (2023),,
3045,LGA2024,,Local Government Areas (2024),,
3046,LGA2025,,Local Government Areas (2025),,
3047,FED,,Federal Electoral Division,,
3048,POA,,Postal Areas,,
3049,NRMR,,National Resource Management Regions,,
3050,ADD,,Australian Drainage Divisions,,
3051,TR,,Tourism Regions,,
3052,SSC,,State Suburbs,,
3053,OT,,Other,,
3054,AUD,,Australian Dollars,,
3055,NUM,,Number,,
3056,PCT,,Percent,,
3057,PCT_PTS,,Percentage Points,,
3058,PROP,,Proportion,,
3059,IN,,Index Numbers,,
3060,IP,,Index Points,,
3061,VAR,,Variance,,
3062,,,Not Applicable,,
3063,PSNS,,Persons,,
3064,PSN_YR,,Person Years,,
3065,JOB,,Jobs,,
3066,M_G,,Milligrams,,
3067,G,,Grams,,
3068,KG,,Kilograms,,
3069,CT,,Carat (metric),,
3070,MCT,,Megacarat (metric),,
3071,T,,Tonnes,,
3072,MT,,Megatonnes,,
3073,GT,,Gigatonnes,,
3074,TKM,,Tonnes-kilometres,,
3075,M_M,,Millimetres,,
3076,M,,Metres,,
3077,KM,,Kilometres,,
3078,SQM,,Square Metres,,
3079,SQKM,,Square Kilometres,,
3080,HA,,Hectares,,
3081,CBM,,Cubic Metres,,
3082,L,,Litres,,
3083,KL,,Kilolitres,,
3084,ML,,Megalitres,,
3085,GL,,Gigalitres,,
3086,A,,Ampere,,
3087,KVA,,Kilovolt Amperes,,
3088,W,,Watts,,
3089,KW,,Kilowatts,,
3090,KWH,,Kilowatt Hours,,
3091,GWH,,Gigawatt Hours,,
3092,J,,Joules,,
3093,KJ,,Kilojoules,,
3094,MJ,,Megajoules,,
3095,GJ,,Gigajoules,,
3096,TJ,,Terajoules,,
3097,PJ,,Petajoules,,
3098,C,,Coulumb,,
3099,CD,,Candela,,
3100,K,,Kelvin,,
3101,DEG_CEL,,Degrees Celsius,,
3102,S,,Seconds,,
3103,MIN,,Minutes,,
3104,HR,,Hours,,
3105,DAY,,Days,,
3106,WK,,Weeks,,
3107,MTH,,Months,,
3108,YR,,Years,,
3109,B,,Bytes,,
3110,KB,,Kilobytes,,
3111,MB,,Megabytes,,
3112,GB,,Gigabytes,,
3113,TB,,Terabytes,,
3114,DEG,,Degrees,,
3115,RAD,,Radians,,
3116,DOZ,,Dozen,,
3117,PR,,Pairs,,
3118,ROOM,,Rooms,,
3119,SITE,,Sites,,
3120,BUNDLE,,Bundles,,
3121,CARTON,,Cartons,,
3122,UNK,,Unknown,,
3123,GBP,,Pound Sterling,,
3124,CENT,,Cents,,
3125,FAM,,Families,,
3126,HH,,Households,,
3127,RATE,,Rate,,
3128,AUD_PER_EMP,,Australian Dollars per Employee,,
3129,AUD_PER_PSN,,Australian Dollars per Person,,
3130,AUD_PER_KL,,Australian Dollars per Kilolitre,,
3131,AUD_PER_KG,,Australian Dollars per Kilogram,,
3132,AUD_PER_T,,Australian Dollars per Tonne,,
3133,AUD_PER_CT,,Australian Dollars per Carat,,
3134,AUD_PER_SQM,,Australian Dollars per Square Metre,,
3135,AUD_PER_1000CBM,,Australian Dollars per thousand cubic metres,,
3136,L_PER_100KM,,Litres per 100 Kilometres,,
3137,L_PER_KM,,Litres per Kilometre,,
3138,ML_PER_HA,,Megalitres per Hectare,,
3139,T_PER_HA,,Tonnes per Hectare,,
3140,PSNS_PER_SQKM,,Persons per Square Kilometre,,
3141,KG_PER_TREE,,Kilograms per Tree,,
