,School Name,SA2,Latitude,Longitude,School Type
9949,Outdoor School,204031069,-36.8042,147.226,Combined
9950,Rubicon Outdoor School,204011054,-37.2952,145.8221,Secondary
9951,Princes Hill Secondary College-Mirimbah Country Centre,204011057,-37.1096781,146.3623632,Secondary
9952,Greensborough Secondary College-Barjarg Lodge,204011057,-36.9172402,145.9841887,Secondary
9953,Mansfield Primary School-Mt Buller Campus,204011057,-37.1467949,146.4489704,Primary
9954,Mansfield Secondary College-Mansfield Secondary Mt Buller Annexe,204011057,-37.1460745,146.4404178,Secondary
9955,McClelland Secondary College-Camp Mahaikah,204021064,-36.9247208,146.2792965,Secondary
9956,TKIS Sutherland Street Campus,204011056,-37.3006176,144.9485758,Combined
9957,Melbourne High School-Millgrove Outdoor Education Centre,211051286,-37.7484494,145.6431063,Secondary
9958,Drouin Secondary College-Blackwood Annexe,205011079,-38.253941,145.839702,Secondary
9959,Baringa Special School-Baringa Homestead,205011078,-38.2960949,146.1257004,Secondary
9960,Somers School Camp-Woorabinda Campus,205041098,-38.158949,146.336271,Primary
9961,Rubicon Outdoor School-Nayook Camp,205011077,-37.9029237,145.9215339,Secondary
9962,Kurnai College - FLO Campus,205041096,-38.237704,146.40273,Secondary
9963,Kurnai College - KYPP Campus (Kurnai Young Parents Program Campus),205041094,-38.3165771,146.4274487,Secondary
9964,Traralgon (Liddiard Road) Primary School-Traralgon Deaf Facility,205041097,-38.201296,146.551579,Primary
9965,Bairnsdale Secondary College-Changing Lanes - VCAL,205021081,-37.8319138,147.6228704,Secondary
9966,The Alpine School-Snowy River Campus,205021085,-37.795529,148.620951,Secondary
9967,Orbost Secondary College-Community VCAL Campus,205021085,-37.7999761,148.733861,Secondary
9968,Bright P-12 College Dinner Plain Annexe Secondary,204031069,-37.0258247,147.2419038,Combined
9969,Bright P-12 College-Dinner Plain Annexe Primary,204031069,-37.0234883,147.2383183,Combined
9970,The Alpine School,204031069,-37.0233,147.246,Secondary
9971,Pearcedale Primary School-Pearcedale Deaf Facility,212031308,-38.203202,145.231233,Primary
9972,Somers School Camp,214021379,-38.3883,145.1467,Primary
9973,Yea High School-The Briars,214021382,-38.2703317,145.0421735,Secondary
9974,Spensley Street Primary School-Glen Forbes Camp,205031093,-38.4591911,145.545535,Primary
9975,Wonthaggi Secondary College-Community VCAL Program Campus,205031093,-38.590076,145.582912,Secondary
10020,Hoa Nghiem Primary School,212041318,-37.9673185,145.1488539,Primary
10021,Melbourne Indigenous Transition School,206071144,-37.8214508,144.9967667,Secondary
10022,Phillip Island Village School,205031091,-38.5075878,145.2015514,Primary
10023,Newmark Primary - Lumineer Academy - Williamstown,213021346,-37.863124,144.905145,Primary
10083,Robinvale College,215031403,-34.58888676,142.78154505,Combined
10084,Advance College of Education Incorporated,214021384,-38.382705,144.885067,Secondary
10085,Advance College of Education Incorporated - Hastings Hub,214021379,-38.297267,145.185028,Secondary
10086,Al Iman College,213041357,-37.706956,144.564872,Combined
10087,Alice Miller School,210021233,-37.44664,144.531585,Combined
10088,Harkaway Hills College,212021299,-37.974654,145.317571,Primary
10089,Giant Steps Melbourne,207011153,-37.801797,145.032048,Primary
10090,St Mary’s College for the Deaf – Sunbury Campus,210041240,-37.57228285066009,144.73909930429076,Secondary
10094,Australis Christian College,214011376,-38.116809,145.195027,Combined
10095,Our Lady of the Way Catholic Primary School,209041224,-37.42429320109592,144.9998606660409,Primary
10096,Oscar Romero Catholic Primary School,210051444,-37.5843927,144.9003909,Primary
10101,Lisieux Catholic Primary School,203031053,-38.302082,144.332348,Primary
10102,Siena Catholic Primary School,201011001,-37.546239,143.780082,Primary
10106,Ballarat Grammar - Mount Rowan Campus,201011008,-37.50416,143.837112,Combined
10107,St Joseph's College Mildura - Mercy Campus,215021469,-34.177563,142.141622,Secondary
10111,Caulfield Grammar School - Yarra Junction Campus,211051286,-37.796236,145.651253,Combined
10112,St Joseph's College Mildura - VCAL Precinct Campus,215021469,-34.189006,142.155358,Secondary
10113,Haileybury College - City Campus,206041123,-37.811095,144.952996,Combined
10114,Berengarra School - Café Education,212051319,-37.873629,145.094818,Secondary
10115,Haileybury Girls College - Brighton Campus,208011172,-37.930815,145.007314,Combined
10116,Haileybury Girls College,212041314,-37.995299,145.144153,Combined
10117,Haileybury Girls College - Berwick Campus,212021293,-38.041383,145.363058,Combined
10118,Haileybury Girls College - City Campus,206041123,-37.811095,144.952996,Combined
10119,Cire Community School - Yarra Junction Campus,211051286,-37.786487,145.617378,Secondary
10120,Advance College of Education Incorporated - Mornington Campus,214021380,-38.232895,145.035793,Secondary
10151,Morwell Central Primary School,205041096,-38.231284,146.407149,Primary
10152,Barton Primary School,212031304,-38.115486,145.241752,Primary
10153,Wilandra Rise Primary School,212031301,-38.108173,145.320076,Primary
10154,John Henry Primary School,212011292,-38.083914,145.453923,Primary
10155,Tulliallan Primary School,212031302,-38.081516,145.327498,Primary
10156,Featherbrook P-9 College,213051466,-37.901372,144.727187,Combined
10157,Harvest Home Primary School,209041433,-37.620433,145.001695,Primary
10158,Mernda Park Primary School,209041434,-37.61444,145.095887,Primary
10159,Mernda Central P-12 College,209041434,-37.603959,145.087925,Combined
10160,Newbury Primary School,210051444,-37.570781,144.910195,Primary
10161,River Nile School,206041123,-37.805092,144.955013,Secondary
10162,David Scott School,214011371,-38.14833,145.11926,Secondary
10163,Preston Reservoir Adult Community Education Inc | PRACE College,209021208,-37.698622,145.009236,Secondary
10172,Lorne P-12 College,203031049,-38.53917804,143.9738904,Combined
10173,Aireys Inlet Primary School,203031049,-38.45737433,144.109969,Primary
10187,Berry Street School - Ballarat Campus,201011004,-37.58379,143.84366,Secondary
10188,Catholic College Sale - Cathedral Hall Campus,205051103,-38.10972,147.06301,Secondary
10189,Cheder Levi Yitzchok Inc,206051133,-37.860673,144.991929,Combined
10190,Hester Hornbrook Academy,206051132,-37.82918,144.96312,Secondary
10191,Hester Hornbrook Academy - Prahran Campus,206061136,-37.851784,144.991837,Secondary
10192,Hester Hornbrook Academy - Sunshine Campus,213011336,-37.7797746392856,144.828825198376,Secondary
10193,Ilim College - Doveton Campus,212021295,-37.98454,145.23715,Combined
10194,Kamaruka - Primary Campus,206061137,-37.83806,144.99765,Combined
10195,Kardinia International College - Kardinia Grove Campus,203021038,-38.04208,144.30745,Combined
10196,MacKillop Specialist School - Flexible Learning Centre Maidstone,213031347,-37.78834,144.87372,Combined
10197,SEDA College (Victoria),207011152,-37.83088,145.05387,Secondary
10198,SEDA College (Victoria) - AFL -  Sunshine,213011336,-37.79444,144.83394,Secondary
10199,SEDA College (Victoria) - AFL-  Bendigo,202011018,-36.75354,144.27269,Secondary
10200,SEDA College (Victoria) - AFL - Clayton,212051320,-37.92139,145.11577,Secondary
10201,SEDA College (Victoria) - AFL-  Geelong,203021039,-38.159817,144.366267,Secondary
10202,SEDA College (Victoria) - AFL - Werribee,213051368,-37.9036903,144.6596527,Secondary
10203,SEDA College (Victoria) - AFL- Preston,209021428,-37.740422,145.001255,Secondary
10204,SEDA College (Victoria) - AFL Traralgon & Multi 2 Traralgon,205041097,-38.19868,146.54326,Secondary
10205,SEDA College (Victoria) - AFL Victoria & Cricket Australia Sports Development Program - Strathmore,210011231,-37.7278499,144.92076,Secondary
10206,SEDA College (Victoria) - Basketball - Dandenong,212041312,-37.96354,145.22507,Secondary
10207,SEDA College (Victoria) - Basketball Braybrook,213031347,-37.78357,144.84977,Secondary
10208,SEDA College (Victoria) - Basketball Broadmeadows,210051242,-37.68263,144.91637,Secondary
10209,SEDA College (Victoria) - Basketball Burwood,207031166,-37.855068,145.163099,Secondary
10210,SEDA College (Victoria) - Building and Construction -  Deer Park,213011330,-37.78313,144.77661,Secondary
10211,SEDA College (Victoria) - Building and Construction - Dandenong,212041311,-37.98962,145.20246,Secondary
10212,SEDA College (Victoria) - Cricket Australia -  Carlton,206071140,-37.78527,144.95985,Secondary
10213,SEDA College (Victoria) - Cricket Australia - Box Hill,207031163,-37.81981,145.1384,Secondary
10214,SEDA College (Victoria) - Cricket Australia - Footscray,213031348,-37.79014,144.89755,Secondary
10215,SEDA College (Victoria) - FFV Burnley,206071144,-37.8305999,145.0232,Secondary
10216,SEDA College (Victoria) - FFV Burnley 2,206071144,-37.8305999,145.0232,Secondary
10217,SEDA College (Victoria) - Hawthorn Talented Player Program (TPP),207011151,-37.83636,145.03617,Secondary
10218,SEDA College (Victoria) - Melbourne City Talented Player Program - Kensington,206041121,-37.79872,144.92396,Secondary
10219,SEDA College (Victoria) - Multi Ballarat,201011003,-37.55757,143.8634999,Secondary
10220,SEDA College (Victoria) - Multi Geelong,203021039,-38.157934,144.35457,Secondary
10221,SEDA College (Victoria) - Multi Sports - Shepparton,216031416,-36.37776,145.40771,Secondary
10222,SEDA College (Victoria) - Netball  - Keysborough,212041314,-37.99279,145.16041,Secondary
10223,SEDA College (Victoria) - Netball Ascot Vale,206031113,-37.77537,144.90811,Secondary
10224,SEDA College (Victoria) - Netball Burnley,206071144,-37.8305999,145.0232,Secondary
10225,SEDA College (Victoria) - Sailing - Albert Park,206051128,-37.8394199,144.96694,Secondary
10226,SEDA College (Victoria) - Tennis - Albert Park,206051128,-37.8441,144.97819,Secondary
10227,"SEDA College (Victoria) - The Huddle, North Melbourne Football Club",206041123,-37.79972,144.94071,Secondary
10228,David Scott School - High Street Campus,214011371,-38.1484068169911,145.118876327221,Secondary
10231,Collingwood English Language School-Craigieburn Campus,210051443,-37.608964,144.932468,Combined
10234,Bridgewood Primary School,212011287,-38.07327,145.425618,Primary
10241,Echuca Twin Rivers Primary School,216011406,-36.138482,144.724484,Primary
10242,Torquay Coast Primary School,203031053,-38.303502,144.340554,Primary
10243,South Melbourne Primary School,206051132,-37.829161,144.953555,Primary
10244,Armstrong Creek School,203031050,-38.231392,144.36414,Primary
10245,Hamlyn Views School,203021040,-38.124396,144.333653,Combined
10246,Edgars Creek Secondary College,209041437,-37.616208,145.004876,Secondary
10247,Beaumaris Secondary College,208011168,-37.98163,145.033698,Secondary
10248,Richmond High School-Gleadell Street Campus,206071144,-37.81699,145.001753,Secondary
10249,Springside West Secondary College,213041355,-37.71514,144.727262,Secondary
10250,Tarneit Rise Primary School,213051365,-37.83591,144.665718,Primary
10270,Bacchus Marsh Grammar - Staughton Vale Farm Campus,203021043,-37.875808,144.269097,Combined
10271,Eltham College - King Street Campus,206041122,-37.817164,144.955723,Combined
10272,SEDA College (Victoria) - Frankston Park Function Centre,214011371,-38.146793,145.120097,Secondary
10273,Sirius College - Geelong Campus,203021038,-38.087779,144.349804,Combined
10274,Chairo Christian School - Traralgon Campus,205041097,-38.208878,146.551078,Combined
10275,Xavier College - Billilla Annex Campus,208011169,-37.917324,145.000582,Combined
10276,Our Lady Star of the Sea Catholic Primary School,205031091,-38.463432,145.250697,Primary
10277,St Mary MacKillop Catholic Primary School,203011034,-38.047178,144.170411,Primary
10283,Christian College Geelong - Surf Coast Campus,203031053,-38.33881,144.2910599,Primary
10284,Sholem Aleichem College - Senior Campus,208021179,-37.88359,145.00125,Primary
10285,St Mary MacKillop College - The Technology Centre,215031404,-35.3414163,143.5576905,Secondary
10286,St Joseph's Flexible Learning Centre - Geelong Campus,203021041,-38.1931471475596,144.342453498387,Secondary
10313,Sale and District Specialist School,213051368,-38.0816,147.0707,Combined
10331,Western English Language School-Manor Lakes Campus,213051369,-37.87688,144.602046,Combined
10332,Blackburn English Language School-Wodonga Campus,204031074,-36.13058,146.890502,Combined
10333,Burnside Primary School,213041461,-37.74485,144.751974,Primary
10334,Pakenham Primary School,212011291,-38.064226,145.510547,Primary
10335,South Melbourne Park Primary School,206051128,-37.840518,144.962274,Primary
10336,Aitken Hill Primary School,210051443,-37.602182,144.907381,Primary
10337,Ashley Park Primary School,209041430,-37.614355,145.126989,Primary
10338,Prahran High School,206061136,-37.851621,144.991306,Secondary
10339,Preston High School,209021428,-37.740967,145.006408,Secondary
10340,Saltwater P-9 College,213051464,-37.911707,144.768536,Combined
10341,Dohertys Creek P-9 College,213051366,-37.843406,144.735343,Combined
10342,Woodmans Hill Secondary College,201011003,-37.559117,143.893784,Secondary
10343,Richmond High School,206071144,-37.817503,145.002623,Secondary
10350,Braemar College - Woodend Campus,202021031,-37.351387,144.562498,Combined
10351,SEDA College (Victoria) - CA Parkville,206041124,-37.786586,144.95508,Secondary
10369,Weeroona College Bendigo - Bendigo FLO,202011022,-36.795475,144.244655,Secondary
10370,Mildura Senior College-Mildura English Language Centre,215021470,-34.198684,142.145543,Secondary
10371,Fernbrook School,212011289,-37.92343,145.51756,Primary
10372,St Anne's College,216031417,-36.43834,145.40058,Combined
10373,Ivanhoe Grammar School - University Campus,209021205,-37.72298,145.06029,Combined
10403,Botanic Ridge Primary School,212031303,-38.1507,145.2877,Primary
10404,Riverwalk Primary School,213051468,-37.9217,144.6395,Primary
10405,Grayling Primary School,212031301,-38.0826,145.3727,Primary
10406,Lucas Primary School,201011001,-37.5481,143.7804,Primary
10407,Davis Creek Primary School,213051365,-37.8558,144.6602,Primary
10408,Casey Fields Primary School,212031301,-38.1203,145.2986,Primary
10409,Mirripoa Primary School,203021041,-38.2246,144.3289,Primary
10410,Keysborough Gardens Primary School,212041314,-38.0097,145.1614,Primary
10411,Elevation Secondary College,210051443,-37.598,144.8889,Secondary
10412,Homestead Senior Secondary College,213051464,-37.915419,144.767561,Secondary
10413,Bacchus Marsh Grammar - Woodlea,213041359,-37.725554,144.6658,Combined
10414,Heatherton Christian College - Wyndham Christian College,213051369,-37.876477,144.616972,Combined
10415,De La Salle College - Holy Eucharist Campus,208041195,-37.884226,145.069755,Combined
10416,Glowrey Catholic Primary School,209041437,-37.615696,145.032082,Primary
10417,Holy Trinity Catholic Primary School,210041241,-37.584548,144.705268,Primary
