,rent,coordinates,bedroom,Baths,Parking,url
221,2400,"[-37.8114751, 144.9586205]",3,2,2,https://www.domain.com.au/241-299-queen-street-melbourne-vic-3000-15998618
222,650,"[-37.8773008, 145.2631506]",3,2,3,https://www.domain.com.au/10-cineria-avenue-ferntree-gully-vic-3156-16075894
223,510,"[-37.7602229, 144.9496761]",2,1,2,https://www.domain.com.au/14a-sheffield-street-brunswick-vic-3056-11627134
224,600,"[-38.2678698, 144.4984242]",3,2,2,https://www.domain.com.au/12-taits-road-barwon-heads-vic-3227-16022744
225,2,"[-37.7460478, 144.6176783]",4,2,2,https://www.domain.com.au/thornhill-park-vic-3335-15185910
226,360,"[-37.7861196, 145.1223665]",2,1,1,https://www.domain.com.au/2-11-firth-street-doncaster-vic-3108-16078256
227,580,"[-37.7850554, 145.0242036]",3,2,2,https://www.domain.com.au/9-7-coate-avenue-alphington-vic-3078-16007954
228,460,"[-37.8194394, 145.2466561]",3,2,2,https://www.domain.com.au/4-102-dublin-road-ringwood-east-vic-3135-16065611
229,360,"[-37.8702353, 144.6117394]",3,2,2,https://www.domain.com.au/2-ballota-street-wyndham-vale-vic-3024-16082295
230,670,"[-37.8660006, 144.9944242]",2,2,1,https://www.domain.com.au/4-307-inkerman-street-st-kilda-east-vic-3183-16046893
231,425,"[-37.8218413, 145.0266446]",1,1,1,https://www.domain.com.au/505-121-power-street-hawthorn-vic-3122-16072366
232,650,"[-37.7512854, 144.8884874]",3,2,2,https://www.domain.com.au/2-9-hampton-road-essendon-west-vic-3040-16052689
233,400,"[-37.6150915, 145.0377319]",3,2,2,https://www.domain.com.au/9-78-saltlake-boulevard-wollert-vic-3750-15965995
234,320,"[-37.8270618, 145.0446434]",1,1,1,https://www.domain.com.au/14-203-auburn-road-hawthorn-vic-3122-14759616
235,300,"[-37.0355068, 145.1557874]",2,1,1,https://www.domain.com.au/5-221-anzac-ave-seymour-vic-3660-16069524
236,520,"[-37.7581514, 144.9059837]",2,1,1,https://www.domain.com.au/21-aberfeldie-st-aberfeldie-vic-3040-15664532
237,380,"[-37.7361409, 145.0386793]",2,1,2,https://www.domain.com.au/2-west-court-heidelberg-west-vic-3081-16071775
238,2,"[-37.6845739, 144.5881606]",4,2,2,https://www.domain.com.au/melton-vic-3337-14979077
239,400,"[-37.8134868, 145.1400843]",2,2,1,https://www.domain.com.au/1-460-middleborough-road-blackburn-vic-3130-15988166
240,340,"[-37.7703343, 144.7610509]",2,1,1,https://www.domain.com.au/2-21-leila-street-deer-park-vic-3023-16040251
241,700,"[-38.1178631, 145.1254995]",3,2,2,https://www.domain.com.au/1-nicholson-street-seaford-vic-3198-12424997
242,730,"[-37.794322, 144.9659591]",2,2,1,https://www.domain.com.au/106-keppel-street-carlton-vic-3053-16056010
243,625,"[-37.8139289, 145.0015258]",2,2,1,https://www.domain.com.au/26-buckingham-street-richmond-vic-3121-16046215
244,480,"[-37.8822046, 145.1186813]",3,1,4,https://www.domain.com.au/20-heany-street-mount-waverley-vic-3149-16014144
245,260,"[-38.1817661, 144.342979]",1,1,1,https://www.domain.com.au/2-86-settlement-road-belmont-vic-3216-15434401
246,650,"[-37.8176013, 145.1186637]",2,2,1,https://www.domain.com.au/3202-850-whitehorse-road-box-hill-vic-3128-16006312
247,400,"[-38.0171013, 145.283803]",2,1,1,https://www.domain.com.au/3-67-bella-cresent-hallam-vic-3803-15943462
248,625,"[-37.8240855, 144.9430305]",2,1,1,https://www.domain.com.au/2605-100-lorimer-street-docklands-vic-3008-16064335
249,750,"[-37.8093086, 144.9597389]",2,2,1,https://www.domain.com.au/3709-120-abeckett-street-melbourne-vic-3000-16078724
250,390,"[-37.816252, 145.119725]",1,1,1,https://www.domain.com.au/511-12-nelson-road-box-hill-vic-3128-16022855
251,460,"[-37.8852169, 144.9889434]",1,1,1,https://www.domain.com.au/14-41-43-spray-street-elwood-vic-3184-16072489
252,750,"[-37.8554804, 144.8730145]",4,4,2,https://www.domain.com.au/16-tedesco-circuit-williamstown-north-vic-3016-16048560
253,430,"[-37.8109044, 145.2897501]",3,1,1,https://www.domain.com.au/8-barclay-avenue-croydon-vic-3136-16010358
254,450,"[-37.8694991, 144.9956508]",2,2,1,https://www.domain.com.au/7-114a-westbury-close-balaclava-vic-3183-16065153
255,365,"[-37.7896284, 144.9320551]",1,1,2,https://www.domain.com.au/1-33-41-rankins-road-kensington-vic-3031-15977546
256,600,"[-37.8470517, 144.9806745]",2,2,1,https://www.domain.com.au/111-555-st-kilda-road-melbourne-vic-3004-15972956
257,300,"[-37.8690276, 144.8072501]",2,1,1,https://www.domain.com.au/1-3-robin-street-altona-vic-3018-16066708
258,290,"[-37.7613711, 145.019041]",1,1,1,https://www.domain.com.au/3-23-rathmines-street-fairfield-vic-3078-16065936
259,700,"[-37.8676878, 145.183229]",4,2,2,https://www.domain.com.au/5-tristram-ct-court-glen-waverley-vic-3150-16077478
260,400,"[-38.1938805, 144.4689534]",3,1,4,https://www.domain.com.au/34-anzac-avenue-leopold-vic-3224-15440487
261,380,"[-37.7808852, 144.8933662]",2,1,1,https://www.domain.com.au/208-30-la-scala-avenue-maribyrnong-vic-3032-16060308
262,325,"[-37.6685784, 145.0058806]",2,1,1,https://www.domain.com.au/3-143-gardenia-road-lalor-vic-3075-16034567
263,300,"[-38.6542591, 146.2019898]",2,1,1,https://www.domain.com.au/3-38-station-road-foster-vic-3960-16044290
264,595,"[-37.8590563, 144.9987785]",2,1,1,https://www.domain.com.au/3-8-ardoch-avenue-st-kilda-east-vic-3183-16074156
265,360,"[-34.211836, 142.1471317]",3,1,2,https://www.domain.com.au/13-belle-gardens-drive-mildura-vic-3500-16054160
266,1200,"[-37.806859, 144.978375]",3,2,2,https://www.domain.com.au/48-young-street-fitzroy-vic-3065-16027093
267,560,"[-37.815856, 144.865394]",3,2,2,https://www.domain.com.au/28-urwin-street-yarraville-vic-3013-16034808
268,60,"[-37.809678, 144.9593125]",0,0,1,https://www.domain.com.au/carpark2402-80-a-beckett-street-melbourne-vic-3000-15836076
269,3500,"[-37.895941, 144.986729]",5,4,3,https://www.domain.com.au/1-20-kent-avenue-brighton-vic-3186-16069407
270,460,"[-37.8520906, 144.7727611]",3,3,2,https://www.domain.com.au/13-parkside-walk-laverton-vic-3028-16075388
271,430,"[-37.7743083, 144.9076605]",2,1,1,https://www.domain.com.au/3-79-walter-street-ascot-vale-vic-3032-16050279
272,580,"[-36.1237313, 146.873964]",3,2,2,https://www.domain.com.au/2-parkland-drive-wodonga-vic-3690-16075657
273,325,"[-37.8128695, 144.8689748]",2,1,2,https://www.domain.com.au/132-roberts-street-yarraville-vic-3013-15991943
274,415,"[-37.8368392, 144.9974584]",1,1,1,https://www.domain.com.au/23-77-river-street-south-yarra-vic-3141-12167331
275,420,"[-37.7214345, 144.7162502]",3,2,2,https://www.domain.com.au/12-langer-road-deanside-vic-3336-16057206
276,370,"[-37.6700879, 144.9928963]",3,1,1,https://www.domain.com.au/67a-herman-road-lalor-vic-3075-16014835
277,420,"[-37.9128566, 144.7737987]",4,2,2,https://www.domain.com.au/7-foxall-walk-point-cook-vic-3030-16077108
278,390,"[-38.3842429, 142.4928641]",2,1,1,https://www.domain.com.au/449-raglan-parade-warrnambool-vic-3280-16043832
279,460,"[-37.7381836, 145.0214997]",3,1,2,https://www.domain.com.au/24-lyonsville-avenue-preston-vic-3072-16037581
280,390,"[-37.59263869999999, 144.934579]",3,2,3,https://www.domain.com.au/4-commonwealth-court-craigieburn-vic-3064-13828107
281,700,"[-37.8657727, 144.9750591]",2,1,1,https://www.domain.com.au/34-18-20-esplanade-st-kilda-vic-3182-16057785
282,480,"[-38.090539, 145.2671443]",4,2,2,https://www.domain.com.au/14-amity-way-cranbourne-west-vic-3977-16067969
283,500,"[-37.8389889, 145.0014828]",2,1,1,https://www.domain.com.au/10-10-kensington-road-south-yarra-vic-3141-16066512
284,1100,"[-37.9139707, 145.0487015]",4,2,2,https://www.domain.com.au/36b-windsor-avenue-mckinnon-vic-3204-16014841
285,280,"[-36.5639288, 146.7296099]",4,2,2,https://www.domain.com.au/48-elgin-st-myrtleford-vic-3737-8192979
286,480,"[-37.880971, 145.2598262]",3,2,1,https://www.domain.com.au/20-yarana-street-ferntree-gully-vic-3156-16072985
287,350,"[-35.343009, 143.543465]",3,1,2,https://www.domain.com.au/166-murlong-street-swan-hill-vic-3585-16073091
288,345,"[-37.5764374, 144.9299687]",2,1,1,https://www.domain.com.au/188a-grand-boulevard-craigieburn-vic-3064-11951047
289,700,"[-37.9258998, 145.1243233]",5,3,1,https://www.domain.com.au/1-30-francis-clayton-vic-3168-15778927
290,490,"[-37.8099243, 145.0816482]",2,1,2,https://www.domain.com.au/2-19-ellen-street-balwyn-vic-3103-16075679
291,440,"[-38.0409572, 145.2825165]",3,1,2,https://www.domain.com.au/6-cornell-place-hampton-park-vic-3976-16077485
292,530,"[-38.235769, 144.3507017]",4,2,2,https://www.domain.com.au/33-hedge-street-armstrong-creek-vic-3217-16068982
293,700,"[-37.74952469999999, 144.8866391]",3,1,1,https://www.domain.com.au/27-garnet-street-essendon-west-vic-3040-16076455
294,495,"[-37.8820329, 145.0099625]",1,1,1,https://www.domain.com.au/1-24-charles-street-elsternwick-vic-3185-16025875
295,400,"[-37.7847818, 144.9065856]",2,1,1,https://www.domain.com.au/22-22-leonard-crescent-ascot-vale-vic-3032-11251825
296,390,"[-37.8719467, 144.7781771]",2,2,1,https://www.domain.com.au/218-390-queen-street-altona-meadows-vic-3028-16073810
297,220,"[-36.1398814, 144.7461457]",1,1,1,https://www.domain.com.au/2-55-haverfield-street-echuca-vic-3564-16080060
298,470,"[-37.7411319, 144.7277101]",3,2,2,https://www.domain.com.au/36-edgbaston-parade-caroline-springs-vic-3023-16056305
299,600,"[-37.8261777, 145.3682147]",3,2,2,https://www.domain.com.au/11-rosemont-crescent-kalorama-vic-3766-16080567
300,620,"[-37.8665265, 144.8883154]",2,2,2,https://www.domain.com.au/2-14-victoria-street-williamstown-vic-3016-16043784
301,350,"[-37.5478208, 143.8663167]",3,1,1,https://www.domain.com.au/615-peel-street-north-black-hill-vic-3350-16078654
302,370,"[-37.7347892, 144.6683564]",3,1,2,https://www.domain.com.au/24-westcott-parade-rockbank-vic-3335-16080067
303,650,"[-37.7546702, 144.9902496]",3,1,1,https://www.domain.com.au/86-hutton-street-thornbury-vic-3071-16075459
304,385,"[-37.89660110000001, 145.065489]",2,1,1,https://www.domain.com.au/3-174-murrumbeena-road-murrumbeena-vic-3163-16071197
305,410,"[-37.5834477, 143.796622]",4,2,2,https://www.domain.com.au/427-greenhalghs-road-delacombe-vic-3356-16014740
306,760,"[-37.854512, 145.0069062]",2,2,1,https://www.domain.com.au/8b-highbury-grove-prahran-vic-3181-15809710
307,560,"[-37.9621387, 145.0511543]",2,2,2,https://www.domain.com.au/22a-heather-grove-cheltenham-vic-3192-16056634
308,640,"[-37.8376296, 145.0103607]",3,1,1,https://www.domain.com.au/house-46-bruce-street-toorak-vic-3142-16029568
309,245,"[-37.8513291, 145.0473134]",1,1,1,https://www.domain.com.au/6-41-carroll-crescent-glen-iris-vic-3146-16024201
310,1099,"[-37.8148892, 144.9542038]",3,2,1,https://www.domain.com.au/504-38-rose-lane-melbourne-vic-3000-15383175
311,750,"[-37.7997551, 144.8888312]",3,1,2,https://www.domain.com.au/7-batman-street-footscray-vic-3011-13931728
312,460,"[-37.9261237, 145.1022827]",2,2,1,https://www.domain.com.au/g02-1215a-centre-road-oakleigh-south-vic-3167-15399737
313,525,"[-37.7958557, 144.8857364]",2,2,1,https://www.domain.com.au/27a-everard-street-footscray-vic-3011-16064838
314,360,"[-37.7085704, 145.0106876]",2,1,1,https://www.domain.com.au/2-3-suffolk-street-reservoir-vic-3073-16014345
315,450,"[-37.3721162, 144.7130742]",2,1,2,https://www.domain.com.au/1-401-black-range-road-romsey-vic-3434-16044999
316,250,"[-37.81003, 144.8787305]",1,1,1,https://www.domain.com.au/5-57-kingsville-street-kingsville-vic-3012-16072294
317,360,"[-37.73905020000001, 144.892442]",2,1,1,https://www.domain.com.au/4-142-hoffmans-road-essendon-vic-3040-15935722
318,345,"[-37.9679089, 145.1743886]",2,1,1,https://www.domain.com.au/305-51-53-buckley-street-noble-park-vic-3174-11532999
319,420,"[-37.8740258, 144.9961457]",2,1,1,https://www.domain.com.au/1-38-sycamore-grove-balaclava-vic-3183-16027581
320,310,"[-37.9549329, 145.2095311]",2,1,1,https://www.domain.com.au/5-9-rhoden-court-dandenong-north-vic-3175-16081391
321,900,"[-37.8667339, 145.0075519]",3,2,2,https://www.domain.com.au/10-wenden-grove-st-kilda-east-vic-3183-16068114
322,460,"[-37.8349889, 145.0137937]",2,1,1,https://www.domain.com.au/2-12-chastleton-avenue-toorak-vic-3142-16065282
323,540,"[-37.8632956, 144.996946]",2,1,1,https://www.domain.com.au/4-46-westbury-street-st-kilda-east-vic-3183-15261056
324,360,"[-36.397118, 145.3995166]",3,1,2,https://www.domain.com.au/33-wilmot-road-shepparton-vic-3630-16038953
325,780,"[-37.7608354, 145.0070354]",4,1,1,https://www.domain.com.au/23-clyde-street-thornbury-vic-3071-16065124
326,590,"[-38.0635182, 145.3836049]",4,2,2,https://www.domain.com.au/31-iceberg-road-beaconsfield-vic-3807-16054783
327,395,"[-37.7210801, 144.9510096]",3,1,1,https://www.domain.com.au/221-sussex-street-pascoe-vale-vic-3044-15986448
328,210,"[-37.8809378, 145.0489358]",0,1,1,https://www.domain.com.au/958-dandenong-road-caulfield-east-vic-3145-15680083
329,700,"[-38.0047134, 145.0948443]",4,2,1,https://www.domain.com.au/3-52-bear-street-mordialloc-vic-3195-16078431
330,650,"[-37.7687406, 144.9282141]",3,1,1,https://www.domain.com.au/12-vine-street-moonee-ponds-vic-3039-16079832
331,390,"[-37.9695447, 145.1740907]",3,2,1,https://www.domain.com.au/7-57-59-buckley-st-noble-park-vic-3174-16062223
332,300,"[-36.37081, 145.3977362]",2,1,1,https://www.domain.com.au/unit-2-50-mason-st-shepparton-vic-3630-12642381
333,550,"[-37.8651209, 144.8320038]",3,2,2,https://www.domain.com.au/2-49-bent-street-altona-vic-3018-15946670
334,420,"[-37.9047604, 145.1425999]",2,2,1,https://www.domain.com.au/g43-658-660-blackburn-road-notting-hill-vic-3168-16052470
335,450,"[-37.7885009, 145.3159259]",2,1,1,https://www.domain.com.au/26-reay-road-mooroolbark-vic-3138-16081695
336,500,"[-37.8404539, 144.9383853]",2,1,2,https://www.domain.com.au/415-99-nott-street-port-melbourne-vic-3207-16053907
337,375,"[-37.8827486, 144.7194682]",2,1,2,https://www.domain.com.au/20-3-campaspe-way-point-cook-vic-3030-16071303
338,415,"[-37.8539286, 145.2838361]",3,1,1,https://www.domain.com.au/2-32-central-avenue-boronia-vic-3155-16045870
339,450,"[-37.768539, 144.9724313]",2,2,1,https://www.domain.com.au/504-330-lygon-street-brunswick-east-vic-3057-10225477
340,340,"[-37.8791036, 144.6658271]",3,1,1,https://www.domain.com.au/4-songlark-crescent-werribee-vic-3030-16072791
341,470,"[-37.8604329, 144.8101789]",3,2,2,https://www.domain.com.au/2-42-galvin-street-altona-vic-3018-16005788
342,475,"[-37.78795119999999, 145.1240065]",2,2,1,https://www.domain.com.au/215-600-doncaster-road-doncaster-vic-3108-16075479
343,600,"[-36.7427126, 144.2725715]",3,3,2,https://www.domain.com.au/2-ingleton-street-north-bendigo-vic-3550-11173766
344,300,"[-37.8890587, 145.0305196]",1,1,1,https://www.domain.com.au/7-19-field-street-caulfield-south-vic-3162-14314470
345,590,"[-37.9239735, 145.242192]",5,2,4,https://www.domain.com.au/60-simon-avenue-rowville-vic-3178-16074177
346,440,"[-37.5690504, 144.9101542]",3,2,1,https://www.domain.com.au/34-bandicoot-road-craigieburn-vic-3064-16078228
347,460,"[-37.8723451, 144.7553001]",3,2,2,https://www.domain.com.au/37-crellin-avenue-altona-meadows-vic-3028-16060079
348,480,"[-37.5427957, 144.9000473]",4,3,2,https://www.domain.com.au/22-oxbow-street-mickleham-vic-3064-16070269
349,310,"[-37.753927, 144.965196]",2,1,1,https://www.domain.com.au/10-6-moore-street-coburg-vic-3058-14660665
350,390,"[-37.6156673, 145.0089487]",3,2,1,https://www.domain.com.au/56-anglesea-drive-wollert-vic-3750-16066589
351,540,"[-38.0496037, 145.116009]",3,2,1,https://www.domain.com.au/3-1-swan-walk-chelsea-vic-3196-16014210
352,550,"[-37.8283819, 144.9668638]",2,1,1,https://www.domain.com.au/32-miles-street-southbank-vic-3006-9445468
353,495,"[-37.8213978, 145.1259226]",2,2,1,https://www.domain.com.au/305-33-harrow-street-box-hill-vic-3128-16051804
354,530,"[-37.8862534, 145.018047]",2,2,1,https://www.domain.com.au/101-687-glenhuntly-road-caulfield-south-vic-3162-16025145
355,355,"[-37.83815450000001, 144.8780329]",2,1,1,https://www.domain.com.au/2-53-elizabeth-street-newport-vic-3015-15999969
356,180,"[-38.207025, 144.3047851]",5,2,1,https://www.domain.com.au/rm-3-14-resolute-drive-waurn-ponds-vic-3216-14200638
357,650,"[-37.7800084, 145.209329]",3,1,2,https://www.domain.com.au/130-corriedale-crescent-park-orchards-vic-3114-16040346
358,390,"[-37.7895965, 144.890873]",2,1,1,https://www.domain.com.au/8-13-empire-street-footscray-vic-3011-16072729
359,410,"[-37.6954978, 144.8774205]",2,1,2,https://www.domain.com.au/4-242-melrose-drive-tullamarine-vic-3043-16010921
360,440,"[-37.58000415437882, 143.7926896507797]",4,2,2,https://www.domain.com.au/29-telluride-drive-winter-valley-vic-3358-16074219
361,490,"[-37.9857621, 145.1832288]",3,1,4,https://www.domain.com.au/242-chandler-road-keysborough-vic-3173-16081963
362,430,"[-37.8368392, 144.9974584]",1,1,1,https://www.domain.com.au/512-77-river-street-south-yarra-vic-3141-16082119
363,430,"[-38.0841538, 145.3157593]",3,1,2,https://www.domain.com.au/25-renlik-circuit-cranbourne-north-vic-3977-15162115
364,410,"[-37.8131962, 145.2256834]",2,2,1,https://www.domain.com.au/111-11-13-bourke-street-ringwood-vic-3134-15963974
365,380,"[-37.8568893, 144.890787]",2,1,1,https://www.domain.com.au/unit-8-18-station-road-williamstown-vic-3016-16035546
366,450,"[-38.0528842, 145.2562753]",3,2,2,https://www.domain.com.au/33-harris-street-lynbrook-vic-3975-16082754
367,375,"[-37.8664039, 144.7426398]",2,1,1,https://www.domain.com.au/311-2-clark-street-williams-landing-vic-3027-16074862
368,750,"[-38.2602672, 144.5139124]",4,2,2,https://www.domain.com.au/75-lake-ave-ocean-grove-vic-3226-16039668
369,525,"[-37.9759345, 145.0593941]",2,2,1,https://www.domain.com.au/1-39-flinders-street-mentone-vic-3194-16080065
370,500,"[-37.82859699999999, 144.9430904]",2,1,2,https://www.domain.com.au/1-19-boundary-street-port-melbourne-vic-3207-15975612
371,790,"[-37.9102487, 144.990228]",3,2,1,https://www.domain.com.au/4-33-chelsea-st-brighton-vic-3186-16082103
372,510,"[-37.9182273, 145.2240866]",3,2,2,https://www.domain.com.au/1-augusta-court-rowville-vic-3178-16077467
373,400,"[-37.2941471, 144.9491261]",4,2,2,https://www.domain.com.au/18-church-street-kilmore-vic-3764-16071856
374,370,"[-38.1485277, 145.1473055]",3,1,2,https://www.domain.com.au/160-cranbourne-road-frankston-vic-3199-16029882
375,475,"[-37.58000415437882, 143.7926896507797]",4,2,2,https://www.domain.com.au/75-presentation-boulevard-winter-valley-vic-3358-16074099
376,520,"[-37.8361686, 145.097521]",2,2,1,https://www.domain.com.au/8-972-riversdale-road-surrey-hills-vic-3127-16058633
377,625,"[-37.8198473, 145.0070031]",2,1,1,https://www.domain.com.au/2-neptune-street-richmond-vic-3121-16058275
378,530,"[-37.8174796, 145.1164485]",2,2,1,https://www.domain.com.au/3-young-street-box-hill-vic-3128-15229087
379,470,"[-37.8848879, 145.0067786]",1,1,1,https://www.domain.com.au/613b-455-glen-huntly-road-elsternwick-vic-3185-16072040
380,400,"[-37.7345224, 144.6060469]",4,2,2,https://www.domain.com.au/14-trafalgar-street-strathtulloh-vic-3338-16040104
381,480,"[-38.161697, 144.3615123]",3,1,2,https://www.domain.com.au/82-foster-street-south-geelong-vic-3220-16030733
382,370,"[-37.5540147, 143.886532]",3,2,2,https://www.domain.com.au/1-234a-humffray-street-north-brown-hill-vic-3350-16043060
383,430,"[-37.835367, 144.9869162]",2,1,1,https://www.domain.com.au/12-821-punt-road-south-yarra-vic-3141-16045919
384,550,"[-37.8191545, 145.0130619]",2,2,1,https://www.domain.com.au/130-73-river-street-richmond-vic-3121-14793573
385,650,"[-37.8389211, 144.9749946]",1,1,1,https://www.domain.com.au/712-14-queens-road-melbourne-vic-3004-16071305
