rent,bedroom,baths,parking,url,Latitude,Longitude
380,2,1,1,https://www.domain.com.au/105-488-swanston-street-carlton-vic-3053-15983048,-37.8055641,144.9633777
520,2,2,1,https://www.domain.com.au/2003-8-joseph-road-footscray-vic-3011-16078798,-37.7992138,144.9099061
495,3,3,1,https://www.domain.com.au/3-13-hurtle-street-thomastown-vic-3074-16043148,-37.6729593,145.0134708
450,3,1,1,https://www.domain.com.au/10-39-41-abbott-street-sandringham-vic-3191-16070656,-37.9488253,145.0058122
420,2,2,1,https://www.domain.com.au/3-601-burke-road-hawthorn-east-vic-3123-15903188,-37.84012740000001,145.0547077
550,4,2,4,https://www.domain.com.au/8-kialoa-ct-taylors-lakes-vic-3038-16066185,-37.7109242,144.7920438
500,3,2,2,https://www.domain.com.au/30-park-avenue-west-footscray-vic-3012-14092225,-37.808521,144.8662501
310,2,1,1,https://www.domain.com.au/3-3-king-street-dandenong-vic-3175-16051380,-37.9826466,145.2156934
400,3,2,1,https://www.domain.com.au/1-30-silver-gum-drive-pakenham-vic-3810-16063357,-38.0564757,145.4957501
470,2,1,1,https://www.domain.com.au/38-bank-street-ascot-vale-vic-3032-16036235,-37.7739816,144.9251609
875,3,2,2,https://www.domain.com.au/40-arthurs-seat-road-red-hill-vic-3937-15762571,-38.3759194,145.0262356
1050,4,2,2,https://www.domain.com.au/21-irymple-avenue-kew-east-vic-3102-16025020,-37.7945171,145.0574876
530,3,1,2,https://www.domain.com.au/2-clifford-court-forest-hill-vic-3131-16079085,-37.8325074,145.1739446
520,2,1,1,https://www.domain.com.au/2-6-wallace-street-brunswick-west-vic-3055-13998678,-37.7635091,144.946235
795,3,1,1,https://www.domain.com.au/26-budd-street-brighton-vic-3186-16038735,-37.90218,145.0000194
375,2,1,1,https://www.domain.com.au/4-2-glenarm-rd-glen-iris-vic-3146-16067366,-37.8537477,145.0509525
1550,4,3,2,https://www.domain.com.au/103a-pleasant-road-hawthorn-east-vic-3123-16077226,-37.8350886,145.0554331
400,2,1,1,https://www.domain.com.au/1-923-high-street-reservoir-vic-3073-15985827,-37.71264590000001,145.0079393
520,3,1,1,https://www.domain.com.au/15-147-curzon-street-north-melbourne-vic-3051-15959449,-37.7996761,144.9484072
750,4,2,2,https://www.domain.com.au/3-38-amelia-ave-mornington-vic-3931-16069476,-38.2215697,145.0535151
550,4,2,2,https://www.domain.com.au/12-macfie-avenue-epping-vic-3076-16017855,-37.6346947,145.0091661
470,4,2,1,https://www.domain.com.au/170-sparrovale-road-charlemont-vic-3217-16075040,-38.2132744,144.3714345
400,2,1,1,https://www.domain.com.au/3-20-neville-street-keilor-east-vic-3033-16063397,-37.7461239,144.8689319
650,2,1,1,https://www.domain.com.au/22-davis-street-kensington-vic-3031-9142413,-37.7903875,144.9310095
420,2,1,1,https://www.domain.com.au/3-25-york-street-st-kilda-west-vic-3182-16030757,-37.856342,144.9708639
500,4,2,2,https://www.domain.com.au/5-mawbey-way-wollert-vic-3750-16006842,-37.7904187,144.9231382
425,2,1,1,https://www.domain.com.au/2-181-williams-road-south-yarra-vic-3141-15985494,-37.8469467,145.0032236
440,2,2,2,https://www.domain.com.au/1-15-gourock-st-reservoir-vic-3073-16014998,-37.701745,145.0313592
360,2,1,2,https://www.domain.com.au/1-11-mclean-street-albion-vic-3020-16075234,-37.7817978,144.8168233
350,2,1,1,https://www.domain.com.au/97-welwyn-parade-deer-park-vic-3023-16051668,-37.7606227,144.7759449
380,2,1,1,https://www.domain.com.au/8-4-osborne-avenue-glen-iris-vic-3146-13764804,-37.8579537,145.0466953
600,2,2,1,https://www.domain.com.au/2004-61-63-haig-street-southbank-vic-3006-15324978,-37.8276686,144.9566961
650,2,2,1,https://www.domain.com.au/1314-421-docklands-drive-docklands-vic-3008-15809202,-37.8148569,144.939884
800,3,2,2,https://www.domain.com.au/11-gnarwyn-road-carnegie-vic-3163-13489688,-37.8942463,145.0610693
480,4,2,2,https://www.domain.com.au/12-silver-wattle-road-mount-duneed-vic-3217-16054675,-38.2176028,144.3313524
495,3,2,1,https://www.domain.com.au/26-jolimont-road-forest-hill-vic-3131-16060970,-37.8435333,145.1742142
440,4,2,1,https://www.domain.com.au/16-nitaya-street-hoppers-crossing-vic-3029-15814885,-37.8675334,144.6746157
300,2,1,1,https://www.domain.com.au/10-11-owen-street-footscray-vic-3011-15979885,-37.7878018,144.8913888
400,2,2,1,https://www.domain.com.au/4-8-murrell-street-glenroy-vic-3046-16062969,-37.7040954,144.9206887
650,1,1,1,https://www.domain.com.au/1601-35-spring-street-melbourne-vic-3000-16074036,-37.8141725,144.9740049
630,4,1,1,https://www.domain.com.au/19-buckley-street-moonee-ponds-vic-3039-16045762,-37.7588107,144.9307944
650,4,2,1,https://www.domain.com.au/41-ginifer-avenue-altona-north-vic-3025-16029160,-37.8366176,144.843087
2,4,2,2,https://www.domain.com.au/golden-point-vic-3465-15186010,-37.0922807,143.7626808
535,2,2,1,https://www.domain.com.au/404-757-toorak-road-hawthorn-east-vic-3123-16018144,-37.844937,145.042178
38000,4,2,3,https://www.domain.com.au/821-glen-huntly-road-caulfield-vic-3162-15845353,-37.886816,145.0229097
540,3,2,1,https://www.domain.com.au/1508-163-city-road-road-southbank-vic-3006-16076219,-37.8243289,144.9626463
570,3,1,2,https://www.domain.com.au/3-129-darebin-boulevard-reservoir-vic-3073-16027085,-37.7021667,145.0332538
380,3,1,1,https://www.domain.com.au/3-10-corrin-court-norlane-vic-3214-16076402,-38.0918522,144.3431885
360,1,1,1,https://www.domain.com.au/706-32-lilydale-grove-hawthorn-east-vic-3123-14212407,-37.823263,145.047658
470,2,1,2,https://www.domain.com.au/21-3-payne-street-caulfield-north-vic-3161-15950002,-37.8788139,145.0343704
560,2,1,1,https://www.domain.com.au/g01-555-st-kilda-road-melbourne-3004-vic-3004-12859785,-37.8470517,144.9806745
450,3,1,2,https://www.domain.com.au/28-taronga-crescent-croydon-vic-3136-15331311,-37.7934157,145.3002915
400,1,1,1,https://www.domain.com.au/20-67-nicholson-street-brunswick-east-vic-3057-16079424,-37.7755371,144.9786453
550,4,2,2,https://www.domain.com.au/4-celesta-road-lara-vic-3212-16071115,-38.0176242,144.3802739
370,3,1,1,https://www.domain.com.au/3-myriong-street-clayton-vic-3168-16074853,-37.914909,145.1224743
395,2,1,1,https://www.domain.com.au/11-43-davis-avenue-south-yarra-vic-3141-16050821,-37.8408337,144.9900344
280,2,1,1,https://www.domain.com.au/2-78-wawunna-road-horsham-vic-3400-16052656,-36.7003034,142.1964069
545,3,1,2,https://www.domain.com.au/2a-grant-street-oakleigh-vic-3166-16071525,-37.8972997,145.0983472
670,3,2,2,https://www.domain.com.au/201-14-elizabeth-street-malvern-vic-3144-15998357,-37.8517262,145.0370645
295,1,1,1,https://www.domain.com.au/9-94-gillies-street-fairfield-vic-3078-15866594,-37.7757157,145.0172592
2,4,2,2,https://www.domain.com.au/alfredton-vic-3350-14987046,-37.5691087,143.8563224
390,3,1,2,https://www.domain.com.au/153-mcbryde-street-fawkner-vic-3060-16038434,-37.7040229,144.9767803
530,2,2,1,https://www.domain.com.au/315-1060-dandenong-road-carnegie-vic-3163-15994544,-37.8840893,145.0557977
620,3,2,3,https://www.domain.com.au/93-gatehouse-drive-kensington-vic-3031-15112668,-37.793511,144.919525
450,3,1,1,https://www.domain.com.au/7-mitchell-street-maribyrnong-vic-3032-15996637,-37.7839363,144.8897339
850,5,3,2,https://www.domain.com.au/52-29-browns-road-clayton-vic-3168-16073838,-37.9243853,145.1270354
350,1,1,1,https://www.domain.com.au/12-757-burwood-road-hawthorn-east-vic-3123-16055102,-37.824233,145.050145
1150,4,3,2,https://www.domain.com.au/278-beach-road-black-rock-vic-3193-16072626,-37.9731115,145.0144394
450,4,2,2,https://www.domain.com.au/12-selwood-road-mickleham-vic-3064-16059017,-37.5417961,144.9123735
500,3,1,2,https://www.domain.com.au/39-dongola-road-west-footscray-vic-3012-8162782,-37.7942446,144.8801489
860,3,2,3,https://www.domain.com.au/2-5-northcote-terrace-mornington-vic-3931-16053456,-38.219288,145.033481
50,0,1,1,https://www.domain.com.au/cp831-888-collins-street-docklands-vic-3008-16046909,-37.8207394,144.9480769
385,1,1,1,https://www.domain.com.au/108-1042-doncaster-road-doncaster-east-vic-3109-15970784,-37.7895837,145.1640467
490,2,2,1,https://www.domain.com.au/104-94-cade-way-parkville-vic-3052-16004473,-37.7784877,144.9391165
650,3,1,2,https://www.domain.com.au/85-dunstan-parade-port-melbourne-vic-3207-16080357,-37.836918,144.922442
645,5,2,2,https://www.domain.com.au/32-glenair-street-templestowe-lower-vic-3107-16009300,-37.7636958,145.1156642
750,3,1,1,https://www.domain.com.au/437-gilbert-road-preston-vic-3072-16044088,-37.7352913,144.9902065
1000,3,1,2,https://www.domain.com.au/2115-ballarto-road-clyde-vic-3978-16016686,-38.1419998,145.3926381
385,2,1,1,https://www.domain.com.au/2-46-mundy-street-south-geelong-vic-3220-15001205,-38.15854789999999,144.3628259
850,3,1,1,https://www.domain.com.au/1-neptune-street-st-kilda-vic-3182-16039862,-37.8636,144.978221
460,4,2,2,https://www.domain.com.au/13-falu-parade-tarneit-vic-3029-16064915,-37.8140013,144.6832355
846,5,2,1,https://www.domain.com.au/2-280-barkly-street-elwood-vic-3184-14417792,-37.8746852,144.979986
490,2,2,1,https://www.domain.com.au/408-81-cemetery-road-east-carlton-vic-3053-13860778,-37.7934845,144.9661004
480,4,2,2,https://www.domain.com.au/22-lineham-dr-cranbourne-east-vic-3977-16075942,-38.1234939,145.2925358
470,2,1,1,https://www.domain.com.au/1-68-aylmer-street-balwyn-north-vic-3104-15966422,-37.7995443,145.0675764
360,2,1,1,https://www.domain.com.au/2-40-glendale-avenue-epping-vic-3076-16054795,-37.6402532,145.049912
345,2,1,1,https://www.domain.com.au/3-51-bank-street-box-hill-vic-3128-16081273,-37.820002,145.129219
535,2,1,1,https://www.domain.com.au/505-25-pickles-street-port-melbourne-vic-3207-16050498,-37.8439063,144.9444906
520,2,1,1,https://www.domain.com.au/5-74-kooyong-road-caulfield-north-vic-3161-10347468,-37.8699169,145.018443
560,3,2,1,https://www.domain.com.au/29-faggs-place-geelong-vic-3220-15971661,-38.1546257,144.3555334
450,2,1,1,https://www.domain.com.au/14-southey-street-kensington-vic-3031-15987049,-37.7983443,144.930563
800,2,2,1,https://www.domain.com.au/210-172-lennox-street-richmond-vic-3121-16046177,-37.8185433,144.994252
430,3,2,2,https://www.domain.com.au/2-50-patullos-road-lara-vic-3212-15960137,-38.01992080000001,144.3665666
570,5,1,2,https://www.domain.com.au/47-bell-street-coburg-vic-3058-15299613,-37.742329,144.9736822
300,1,1,1,https://www.domain.com.au/1-48-princes-highway-dandenong-vic-3175-16078005,-37.9822278,145.2120689
600,2,1,1,https://www.domain.com.au/93-field-street-clifton-hill-vic-3068-16060054,-37.7916129,145.0024113
390,3,1,1,https://www.domain.com.au/10-portsmouth-place-epping-vic-3076-10080039,-37.6600775,145.0286467
460,3,1,1,https://www.domain.com.au/1-28-oakern-street-mount-waverley-vic-3149-16051385,-37.88591,145.119289
420,1,1,1,https://www.domain.com.au/7-164-barkers-road-hawthorn-vic-3122-16080580,-37.8143617,145.0321558
700,3,2,2,https://www.domain.com.au/2-777-canterbury-road-surrey-hills-vic-3127-15994547,-37.82719609999999,145.111759
450,3,1,2,https://www.domain.com.au/62-langton-street-glenroy-vic-3046-16078045,-37.6976721,144.9142857
415,2,1,1,https://www.domain.com.au/207-2-8-murray-street-clayton-vic-3168-10262855,-37.9184651,145.1222696
600,3,1,1,https://www.domain.com.au/122-centre-dandenong-road-dingley-village-vic-3172-16079455,-37.9838507,145.1324318
680,3,2,1,https://www.domain.com.au/19-the-mews-preston-vic-3072-12235963,-37.7499819,144.9848272
490,3,2,1,https://www.domain.com.au/9a-collins-grove-croydon-north-vic-3136-16066117,-37.7722619,145.291672
450,3,2,2,https://www.domain.com.au/44-mimosa-way-burnside-heights-vic-3023-16041727,-37.7375044,144.7492921
460,2,1,1,https://www.domain.com.au/1-124-dean-street-moonee-ponds-vic-3039-16030974,-37.7684548,144.9334424
400,2,1,1,https://www.domain.com.au/614-2-6-railway-road-cheltenham-vic-3192-15343299,-37.9661517,145.0563838
1100,4,3,2,https://www.domain.com.au/33-stockmans-way-kensington-vic-3031-16067648,-37.7915848,144.9221606
910,3,2,1,https://www.domain.com.au/57-398-la-trobe-street-melbourne-vic-3000-15771462,-37.8109426,144.9578145
750,4,2,1,https://www.domain.com.au/17-owen-street-brunswick-west-vic-3055-15882530,-37.766182,144.938694
550,2,1,1,https://www.domain.com.au/1-1-edgar-street-kingsville-vic-3012-16067808,-37.8076647,144.8771403
675,3,2,2,https://www.domain.com.au/1d-wilmot-street-malvern-east-vic-3145-16032542,-37.88258829999999,145.0531389
875,3,2,1,https://www.domain.com.au/3-7-marine-avenue-st-kilda-vic-3182-16033966,-37.873741,144.9779224
395,1,1,1,https://www.domain.com.au/2c-21-the-esplanade-st-kilda-vic-3182-16078204,-37.8659881,144.9754249
480,4,2,2,https://www.domain.com.au/12-glasshouse-way-truganina-vic-3029-15866923,-37.8334651,144.7113235
650,2,2,1,https://www.domain.com.au/2313-220-spencer-street-melbourne-vic-3000-15330497,-37.8157157,144.9529559
430,3,1,3,https://www.domain.com.au/18-eton-street-wendouree-vic-3355-16082289,-37.531965,143.8361044
370,1,1,1,https://www.domain.com.au/204-171-173-inkerman-street-st-kilda-vic-3182-16015508,-37.8651734,144.9886428
435,3,1,2,https://www.domain.com.au/964-north-road-bentleigh-east-vic-3165-16052602,-37.907386,145.066548
260,2,1,1,https://www.domain.com.au/26a-forrest-street-sunbury-vic-3429-13973572,-37.5798717,144.7105515
695,3,2,1,https://www.domain.com.au/6-410-queen-street-melbourne-vic-3000-16027847,-37.8090899,144.9582169
350,3,2,2,https://www.domain.com.au/12-avonbury-drive-werribee-vic-3030-15855779,-37.901172,144.5958522
500,3,2,2,https://www.domain.com.au/53-charlton-crescent-reservoir-vic-3073-15992467,-37.7177202,145.0220594
430,2,1,1,https://www.domain.com.au/8-4-6-skipton-court-wodonga-vic-3690-16036942,-36.1292401,146.9081405
450,2,1,2,https://www.domain.com.au/9-24-bear-street-mordialloc-vic-3195-15891488,-38.00630659999999,145.0920078
770,2,2,2,https://www.domain.com.au/2907-35-malcolm-street-south-yarra-vic-3141-15212019,-37.8369683,144.9964622
600,2,1,1,https://www.domain.com.au/538-22-barkly-street-brunswick-east-vic-3057-16070143,-37.7782304,144.9763557
375,1,1,1,https://www.domain.com.au/207-120-buckley-street-essendon-vic-3040-16079117,-37.75655400000001,144.914909
470,4,2,2,https://www.domain.com.au/30-armadale-drive-narre-warren-vic-3805-16062329,-38.0363092,145.3071566
450,2,2,1,https://www.domain.com.au/1010-8-hallenstein-street-footscray-vic-3011-16060695,-37.8002864,144.9081896
290,1,1,1,https://www.domain.com.au/5-1-cooper-street-brunswick-west-vic-3055-15813128,-37.7545771,144.9523001
410,1,1,1,https://www.domain.com.au/102-729-sydney-road-coburg-vic-3058-16068134,-37.7342626,144.9653179
400,4,2,2,https://www.domain.com.au/70-tathra-road-wyndham-vale-vic-3024-16068650,-37.875053199999996,144.6258073
450,3,1,1,https://www.domain.com.au/42-sydenham-avenue-manifold-heights-vic-3218-16075963,-38.14268819999999,144.3312377
440,4,2,2,https://www.domain.com.au/57-dyson-drive-alfredton-vic-3350-16074922,-37.550549,143.7860381
650,4,2,2,https://www.domain.com.au/4-jennifer-court-mount-waverley-vic-3149-16076475,-37.8847588,145.1379714
330,1,1,1,https://www.domain.com.au/1-43-lantana-road-elsternwick-vic-3185-16081174,-37.8973578,145.0111678
550,3,2,1,https://www.domain.com.au/lvl-2-u-1-306-bell-street-preston-vic-3072-15145010,-37.74862299999999,145.030041
435,2,1,1,https://www.domain.com.au/3-66-banksia-street-heidelberg-vic-3084-15985525,-37.7585188,145.0614298
410,3,2,1,https://www.domain.com.au/9-maddock-dr-cranbourne-east-vic-3977-16079208,-38.1119075,145.3028802
430,4,2,2,https://www.domain.com.au/37-yosemite-street-truganina-vic-3029-15712852,-37.7586923,144.6945564
380,4,2,2,https://www.domain.com.au/18-impara-rise-werribee-vic-3030-15806828,-37.8994298,144.6068882
595,4,2,2,https://www.domain.com.au/16-tomatin-street-ocean-grove-vic-3226-15769172,-38.2408422,144.5411134
460,2,1,1,https://www.domain.com.au/2-969-riversdale-road-surrey-hills-vic-3127-16044220,-37.83559950000001,145.0975457
600,4,2,2,https://www.domain.com.au/28-worcester-road-gisborne-vic-3437-16053373,-37.4962145,144.5939676
430,3,1,2,https://www.domain.com.au/4-hodgson-street-geelong-west-vic-3218-16078354,-38.1323989,144.3474624
460,4,2,2,https://www.domain.com.au/9-kelpie-street-cranbourne-east-vic-3977-16077867,-38.1034913,145.3073293
420,3,2,2,https://www.domain.com.au/663-pascoe-vale-road-oak-park-vic-3046-16072097,-37.7140985,144.9171197
510,4,2,2,https://www.domain.com.au/49-percy-street-mitcham-vic-3132-14272597,-37.8219858,145.1955229
590,2,1,1,https://www.domain.com.au/4206-105-clarendon-street-southbank-vic-3006-14629857,-37.8271243,144.9581274
500,5,2,1,https://www.domain.com.au/169-highbury-road-burwood-vic-3125-15990989,-37.85515669999999,145.1128627
495,1,1,1,https://www.domain.com.au/52-79-whiteman-street-southbank-vic-3006-14515067,-37.8265664,144.9562363
420,3,2,2,https://www.domain.com.au/17-flora-way-tarneit-vic-3029-15810694,-37.8410639,144.6973846
600,3,2,1,https://www.domain.com.au/100a-oriel-road-bellfield-vic-3081-16050261,-37.7551649,145.0387869
550,4,2,2,https://www.domain.com.au/18-formby-place-cranbourne-vic-3977-16068825,-38.120047,145.2529189
450,3,1,2,https://www.domain.com.au/44-broadhurst-way-caroline-springs-vic-3023-14931937,-37.74238740000001,144.728182
450,3,1,2,https://www.domain.com.au/215-bayswater-road-bayswater-north-vic-3153-15149718,-37.82153479999999,145.2693248
450,2,1,1,https://www.domain.com.au/29-2-gordon-street-elsternwick-vic-3185-16075520,-37.88215659999999,144.9993092
515,4,2,2,https://www.domain.com.au/20-copper-beech-road-beaconsfield-vic-3807-16040973,-38.0631952,145.3867998
380,3,1,1,https://www.domain.com.au/31-madison-avenue-narre-warren-vic-3805-16032054,-38.0025422,145.2976539
460,5,2,2,https://www.domain.com.au/2-petros-street-fraser-rise-vic-3336-16033946,-37.7097302,144.7268092
300,2,1,1,https://www.domain.com.au/3-10-canberra-avenue-dandenong-vic-3175-16077634,-37.9954258,145.2075599
500,4,2,2,https://www.domain.com.au/32-waterloo-plains-crescent-winchelsea-vic-3241-16034489,-38.2494019,143.9807553
320,1,1,1,https://www.domain.com.au/4-56-palmer-street-fitzroy-vic-3065-16045839,-37.80457699999999,144.9760058
220,2,1,1,https://www.domain.com.au/2-13-langstaffe-drive-wendouree-vic-3355-16054514,-37.52112109999999,143.8323253
460,2,2,1,https://www.domain.com.au/501a-40-collins-street-essendon-vic-3040-10060728,-37.7438294,144.9079399
480,2,1,1,https://www.domain.com.au/4-84-rochester-rd-balwyn-vic-3103-16081634,-37.81638460000001,145.0830523
500,4,2,2,https://www.domain.com.au/13-tilton-street-truganina-vic-3029-16068444,-37.8259773,144.7120012
510,3,1,2,https://www.domain.com.au/18-scotts-street-bentleigh-vic-3204-15794681,-37.9204899,145.0462029
300,1,1,1,https://www.domain.com.au/1-34-longmore-street-st-kilda-west-vic-3182-16080178,-37.85498520000001,144.97095
770,4,2,3,https://www.domain.com.au/47-collegian-avenue-strathmore-vic-3041-16023303,-37.735153,144.9223227
295,2,1,2,https://www.domain.com.au/501-bell-street-redan-vic-3350-16066618,-37.576983,143.8379711
